invoice_id,invoice_number,supplier_id,supplier_name,department_id,department_name,invoice_date,invoice_amount,paid_flag,audit_risk_score,audit_risk_level,Rule_Code,Rule_Name,Risk_Category,Severity,Risk_Weight,Rule_Description
INV0000805,FCT-596351,SUP00130,Supplier_0130,DPT010,Customer Support,2024-03-02,32575.92,1,15.05,Medium Risk,R01,Invoice without purchase order,Procurement Control,High,12,Invoice is not linked to a purchase order.
INV0000822,FCT-192452,SUP00086,Supplier_0086,DPT004,Operations,2024-05-20,7313.86,1,16.13,Medium Risk,R01,Invoice without purchase order,Procurement Control,High,12,Invoice is not linked to a purchase order.
INV0000836,FCT-181681,SUP00100,Supplier_0100,DPT009,Risk Management,2024-04-01,946.23,1,9.14,Low Risk,R01,Invoice without purchase order,Procurement Control,High,12,Invoice is not linked to a purchase order.
INV0000838,FCT-618311,SUP00014,Supplier_0014,DPT002,Procurement,2024-12-16,6613.95,1,11.83,Low Risk,R01,Invoice without purchase order,Procurement Control,High,12,Invoice is not linked to a purchase order.
INV0000839,FCT-183346,SUP00021,Supplier_0021,DPT007,Human Resources,2024-12-01,606.36,1,11.83,Low Risk,R01,Invoice without purchase order,Procurement Control,High,12,Invoice is not linked to a purchase order.
INV0000842,FCT-981943,SUP00003,Supplier_0003,DPT004,Operations,2024-05-31,1690.51,1,15.59,Medium Risk,R01,Invoice without purchase order,Procurement Control,High,12,Invoice is not linked to a purchase order.
INV0000845,FCT-581471,SUP00317,Supplier_0317,DPT005,Sales,2024-10-06,15887.95,1,9.68,Low Risk,R01,Invoice without purchase order,Procurement Control,High,12,Invoice is not linked to a purchase order.
INV0000849,FCT-632399,SUP00288,Supplier_0288,DPT002,Procurement,2024-04-09,26173.06,1,9.14,Low Risk,R01,Invoice without purchase order,Procurement Control,High,12,Invoice is not linked to a purchase order.
INV0000851,FCT-480809,SUP00199,Supplier_0199,DPT002,Procurement,2024-03-29,18986.61,1,9.14,Low Risk,R01,Invoice without purchase order,Procurement Control,High,12,Invoice is not linked to a purchase order.
INV0000862,FCT-126853,SUP00214,Supplier_0214,DPT010,Customer Support,2024-02-18,3662.59,0,6.45,Low Risk,R01,Invoice without purchase order,Procurement Control,High,12,Invoice is not linked to a purchase order.
INV0000866,FCT-880032,SUP00199,Supplier_0199,DPT007,Human Resources,2024-08-16,5063.46,0,6.45,Low Risk,R01,Invoice without purchase order,Procurement Control,High,12,Invoice is not linked to a purchase order.
INV0000874,FCT-826539,SUP00177,Supplier_0177,DPT009,Risk Management,2024-07-21,6495.0,1,9.14,Low Risk,R01,Invoice without purchase order,Procurement Control,High,12,Invoice is not linked to a purchase order.
INV0000875,FCT-757782,SUP00161,Supplier_0161,DPT010,Customer Support,2024-10-11,15000.0,1,12.9,Low Risk,R01,Invoice without purchase order,Procurement Control,High,12,Invoice is not linked to a purchase order.
INV0000881,FCT-762551,SUP00314,Supplier_0314,DPT008,Legal,2024-11-05,9550.79,1,6.45,Low Risk,R01,Invoice without purchase order,Procurement Control,High,12,Invoice is not linked to a purchase order.
INV0000902,FCT-945679,SUP00007,Supplier_0007,DPT012,General Administration,2024-02-04,1647.84,1,9.14,Low Risk,R01,Invoice without purchase order,Procurement Control,High,12,Invoice is not linked to a purchase order.
INV0000905,FCT-977583,SUP00013,Supplier_0013,DPT004,Operations,2024-02-22,1935.3,1,6.45,Low Risk,R01,Invoice without purchase order,Procurement Control,High,12,Invoice is not linked to a purchase order.
INV0000916,FCT-351351,SUP00289,Supplier_0289,DPT003,IT,2024-12-15,2537.8,0,6.45,Low Risk,R01,Invoice without purchase order,Procurement Control,High,12,Invoice is not linked to a purchase order.
INV0000917,FCT-604123,SUP00030,Supplier_0030,DPT003,IT,2024-11-16,5188.54,1,17.74,Medium Risk,R01,Invoice without purchase order,Procurement Control,High,12,Invoice is not linked to a purchase order.
INV0000918,FCT-472226,SUP00139,Supplier_0139,DPT003,IT,2024-09-21,3017.26,1,6.45,Low Risk,R01,Invoice without purchase order,Procurement Control,High,12,Invoice is not linked to a purchase order.
INV0000920,FCT-226685,SUP00059,Supplier_0059,DPT002,Procurement,2024-09-17,4004.91,1,6.45,Low Risk,R01,Invoice without purchase order,Procurement Control,High,12,Invoice is not linked to a purchase order.
INV0000940,FCT-203796,SUP00253,Supplier_0253,DPT008,Legal,2024-10-09,9427.31,1,6.45,Low Risk,R01,Invoice without purchase order,Procurement Control,High,12,Invoice is not linked to a purchase order.
INV0000971,FCT-302424,SUP00027,Supplier_0027,DPT005,Sales,2024-05-21,6252.1,1,6.45,Low Risk,R01,Invoice without purchase order,Procurement Control,High,12,Invoice is not linked to a purchase order.
INV0000972,FCT-129175,SUP00021,Supplier_0021,DPT004,Operations,2024-11-10,12134.27,1,15.05,Medium Risk,R01,Invoice without purchase order,Procurement Control,High,12,Invoice is not linked to a purchase order.
INV0000974,FCT-160350,SUP00168,Supplier_0168,DPT008,Legal,2024-09-12,3083.87,0,6.45,Low Risk,R01,Invoice without purchase order,Procurement Control,High,12,Invoice is not linked to a purchase order.
INV0000989,FCT-178719,SUP00007,Supplier_0007,DPT006,Marketing,2024-05-28,2382.08,0,6.45,Low Risk,R01,Invoice without purchase order,Procurement Control,High,12,Invoice is not linked to a purchase order.
INV0000999,FCT-533902,SUP00023,Supplier_0023,DPT001,Finance,2024-03-20,4845.29,0,6.45,Low Risk,R01,Invoice without purchase order,Procurement Control,High,12,Invoice is not linked to a purchase order.
INV0001004,FCT-308256,SUP00090,Supplier_0090,DPT002,Procurement,2024-01-24,5000.0,1,12.37,Low Risk,R01,Invoice without purchase order,Procurement Control,High,12,Invoice is not linked to a purchase order.
INV0001007,FCT-810071,SUP00185,Supplier_0185,DPT001,Finance,2024-09-03,5954.19,1,6.45,Low Risk,R01,Invoice without purchase order,Procurement Control,High,12,Invoice is not linked to a purchase order.
INV0001008,FCT-303635,SUP00250,Supplier_0250,DPT001,Finance,2024-12-29,11729.84,1,9.14,Low Risk,R01,Invoice without purchase order,Procurement Control,High,12,Invoice is not linked to a purchase order.
INV0001013,FCT-585180,SUP00156,Supplier_0156,DPT001,Finance,2024-08-02,18272.78,1,9.14,Low Risk,R01,Invoice without purchase order,Procurement Control,High,12,Invoice is not linked to a purchase order.
INV0001020,FCT-986759,SUP00023,Supplier_0023,DPT004,Operations,2024-03-17,8276.26,1,6.45,Low Risk,R01,Invoice without purchase order,Procurement Control,High,12,Invoice is not linked to a purchase order.
INV0001038,FCT-307006,SUP00080,Supplier_0080,DPT003,IT,2024-09-02,6110.73,1,9.68,Low Risk,R01,Invoice without purchase order,Procurement Control,High,12,Invoice is not linked to a purchase order.
INV0001065,FCT-946893,SUP00004,Supplier_0004,DPT002,Procurement,2024-10-28,5253.49,1,9.14,Low Risk,R01,Invoice without purchase order,Procurement Control,High,12,Invoice is not linked to a purchase order.
INV0001080,FCT-198523,SUP00021,Supplier_0021,DPT005,Sales,2024-02-18,25790.62,1,20.43,Medium Risk,R01,Invoice without purchase order,Procurement Control,High,12,Invoice is not linked to a purchase order.
INV0001082,FCT-808351,SUP00102,Supplier_0102,DPT002,Procurement,2024-12-12,2077.46,1,9.14,Low Risk,R01,Invoice without purchase order,Procurement Control,High,12,Invoice is not linked to a purchase order.
INV0001083,FCT-511789,SUP00009,Supplier_0009,DPT011,Logistics,2024-10-31,1541.79,1,16.13,Medium Risk,R01,Invoice without purchase order,Procurement Control,High,12,Invoice is not linked to a purchase order.
INV0001084,FCT-644046,SUP00005,Supplier_0005,DPT011,Logistics,2024-08-22,844.33,0,6.45,Low Risk,R01,Invoice without purchase order,Procurement Control,High,12,Invoice is not linked to a purchase order.
INV0001089,FCT-764896,SUP00008,Supplier_0008,DPT009,Risk Management,2024-12-21,24094.44,1,12.37,Low Risk,R01,Invoice without purchase order,Procurement Control,High,12,Invoice is not linked to a purchase order.
INV0001105,FCT-490084,SUP00003,Supplier_0003,DPT002,Procurement,2024-02-02,7052.06,0,6.45,Low Risk,R01,Invoice without purchase order,Procurement Control,High,12,Invoice is not linked to a purchase order.
INV0001107,FCT-469948,SUP00184,Supplier_0184,DPT011,Logistics,2024-01-27,3217.28,1,6.45,Low Risk,R01,Invoice without purchase order,Procurement Control,High,12,Invoice is not linked to a purchase order.
INV0001114,FCT-100750,SUP00002,Supplier_0002,DPT002,Procurement,2024-06-15,10252.11,1,21.51,Medium Risk,R01,Invoice without purchase order,Procurement Control,High,12,Invoice is not linked to a purchase order.
INV0001116,FCT-374727,SUP00008,Supplier_0008,DPT004,Operations,2024-09-04,50000.0,1,20.97,Medium Risk,R01,Invoice without purchase order,Procurement Control,High,12,Invoice is not linked to a purchase order.
INV0001121,FCT-344192,SUP00225,Supplier_0225,DPT002,Procurement,2024-10-28,7691.42,1,11.83,Low Risk,R01,Invoice without purchase order,Procurement Control,High,12,Invoice is not linked to a purchase order.
INV0001129,FCT-508043,SUP00224,Supplier_0224,DPT006,Marketing,2024-08-01,2673.22,1,6.45,Low Risk,R01,Invoice without purchase order,Procurement Control,High,12,Invoice is not linked to a purchase order.
INV0001150,FCT-427577,SUP00021,Supplier_0021,DPT009,Risk Management,2024-12-14,6467.37,1,11.83,Low Risk,R01,Invoice without purchase order,Procurement Control,High,12,Invoice is not linked to a purchase order.
INV0001153,FCT-134491,SUP00024,Supplier_0024,DPT005,Sales,2024-02-25,24293.16,1,12.37,Low Risk,R01,Invoice without purchase order,Procurement Control,High,12,Invoice is not linked to a purchase order.
INV0001154,FCT-953917,SUP00008,Supplier_0008,DPT012,General Administration,2024-01-05,25796.71,1,12.37,Low Risk,R01,Invoice without purchase order,Procurement Control,High,12,Invoice is not linked to a purchase order.
INV0001165,FCT-502471,SUP00029,Supplier_0029,DPT005,Sales,2024-07-27,25000.0,1,20.97,Medium Risk,R01,Invoice without purchase order,Procurement Control,High,12,Invoice is not linked to a purchase order.
INV0001166,FCT-254390,SUP00225,Supplier_0225,DPT006,Marketing,2024-06-11,3319.96,1,11.83,Low Risk,R01,Invoice without purchase order,Procurement Control,High,12,Invoice is not linked to a purchase order.
INV0001174,FCT-151534,SUP00008,Supplier_0008,DPT005,Sales,2024-09-02,25000.0,1,12.9,Low Risk,R01,Invoice without purchase order,Procurement Control,High,12,Invoice is not linked to a purchase order.
INV0001176,FCT-109428,SUP00252,Supplier_0252,DPT002,Procurement,2024-04-07,2867.39,1,14.52,Low Risk,R01,Invoice without purchase order,Procurement Control,High,12,Invoice is not linked to a purchase order.
INV0001181,FCT-195176,SUP00010,Supplier_0010,DPT006,Marketing,2024-05-17,4671.05,1,9.14,Low Risk,R01,Invoice without purchase order,Procurement Control,High,12,Invoice is not linked to a purchase order.
INV0001192,FCT-256970,SUP00309,Supplier_0309,DPT011,Logistics,2024-12-19,1476.27,0,6.45,Low Risk,R01,Invoice without purchase order,Procurement Control,High,12,Invoice is not linked to a purchase order.
INV0001194,FCT-323387,SUP00017,Supplier_0017,DPT001,Finance,2024-06-20,2350.01,1,11.83,Low Risk,R01,Invoice without purchase order,Procurement Control,High,12,Invoice is not linked to a purchase order.
INV0001197,FCT-473214,SUP00277,Supplier_0277,DPT010,Customer Support,2024-06-17,18400.64,1,9.68,Low Risk,R01,Invoice without purchase order,Procurement Control,High,12,Invoice is not linked to a purchase order.
INV0001199,FCT-536877,SUP00095,Supplier_0095,DPT002,Procurement,2024-11-17,4709.82,1,16.13,Medium Risk,R01,Invoice without purchase order,Procurement Control,High,12,Invoice is not linked to a purchase order.
INV0001208,FCT-662481,SUP00010,Supplier_0010,DPT001,Finance,2024-04-15,5848.0,1,6.45,Low Risk,R01,Invoice without purchase order,Procurement Control,High,12,Invoice is not linked to a purchase order.
INV0001212,FCT-394159,SUP00171,Supplier_0171,DPT004,Operations,2024-04-17,4692.84,1,6.45,Low Risk,R01,Invoice without purchase order,Procurement Control,High,12,Invoice is not linked to a purchase order.
INV0001213,FCT-935544,SUP00308,Supplier_0308,DPT006,Marketing,2024-04-12,55348.1,1,6.45,Low Risk,R01,Invoice without purchase order,Procurement Control,High,12,Invoice is not linked to a purchase order.
INV0001214,FCT-960615,SUP00030,Supplier_0030,DPT012,General Administration,2024-01-01,5000.0,1,23.12,Medium Risk,R01,Invoice without purchase order,Procurement Control,High,12,Invoice is not linked to a purchase order.
INV0001219,FCT-557536,SUP00022,Supplier_0022,DPT003,IT,2024-07-04,7766.6,1,15.05,Medium Risk,R01,Invoice without purchase order,Procurement Control,High,12,Invoice is not linked to a purchase order.
INV0001230,FCT-606605,SUP00016,Supplier_0016,DPT006,Marketing,2024-02-14,5687.04,1,6.45,Low Risk,R01,Invoice without purchase order,Procurement Control,High,12,Invoice is not linked to a purchase order.
INV0001233,FCT-884374,SUP00009,Supplier_0009,DPT001,Finance,2024-06-24,12043.68,1,6.45,Low Risk,R01,Invoice without purchase order,Procurement Control,High,12,Invoice is not linked to a purchase order.
INV0001236,FCT-785560,SUP00274,Supplier_0274,DPT002,Procurement,2024-08-16,6296.2,1,6.45,Low Risk,R01,Invoice without purchase order,Procurement Control,High,12,Invoice is not linked to a purchase order.
INV0001257,FCT-112091,SUP00010,Supplier_0010,DPT004,Operations,2024-06-23,57650.58,1,19.35,Medium Risk,R01,Invoice without purchase order,Procurement Control,High,12,Invoice is not linked to a purchase order.
INV0001269,FCT-652522,SUP00026,Supplier_0026,DPT002,Procurement,2024-08-05,11491.62,0,6.45,Low Risk,R01,Invoice without purchase order,Procurement Control,High,12,Invoice is not linked to a purchase order.
INV0001271,FCT-818180,SUP00010,Supplier_0010,DPT009,Risk Management,2024-03-11,5000.0,0,9.68,Low Risk,R01,Invoice without purchase order,Procurement Control,High,12,Invoice is not linked to a purchase order.
INV0001276,FCT-124900,SUP00027,Supplier_0027,DPT003,IT,2024-12-15,7760.6,1,9.68,Low Risk,R01,Invoice without purchase order,Procurement Control,High,12,Invoice is not linked to a purchase order.
INV0001278,FCT-411510,SUP00201,Supplier_0201,DPT004,Operations,2024-08-16,4394.01,1,9.14,Low Risk,R01,Invoice without purchase order,Procurement Control,High,12,Invoice is not linked to a purchase order.
INV0001282,FCT-585131,SUP00002,Supplier_0002,DPT009,Risk Management,2024-08-29,1913.25,1,9.14,Low Risk,R01,Invoice without purchase order,Procurement Control,High,12,Invoice is not linked to a purchase order.
INV0001286,FCT-107238,SUP00005,Supplier_0005,DPT007,Human Resources,2024-03-11,11553.82,1,6.45,Low Risk,R01,Invoice without purchase order,Procurement Control,High,12,Invoice is not linked to a purchase order.
INV0001287,FCT-369171,SUP00003,Supplier_0003,DPT012,General Administration,2024-06-30,30744.14,1,15.05,Medium Risk,R01,Invoice without purchase order,Procurement Control,High,12,Invoice is not linked to a purchase order.
INV0001290,FCT-272900,SUP00014,Supplier_0014,DPT006,Marketing,2024-01-21,1899.2,0,6.45,Low Risk,R01,Invoice without purchase order,Procurement Control,High,12,Invoice is not linked to a purchase order.
INV0001301,FCT-843027,SUP00028,Supplier_0028,DPT009,Risk Management,2024-05-14,11515.92,1,15.05,Medium Risk,R01,Invoice without purchase order,Procurement Control,High,12,Invoice is not linked to a purchase order.
INV0001308,FCT-386850,SUP00050,Supplier_0050,DPT005,Sales,2024-11-07,15301.98,1,9.68,Low Risk,R01,Invoice without purchase order,Procurement Control,High,12,Invoice is not linked to a purchase order.
INV0001315,FCT-251848,SUP00002,Supplier_0002,DPT002,Procurement,2024-12-13,11723.37,1,6.45,Low Risk,R01,Invoice without purchase order,Procurement Control,High,12,Invoice is not linked to a purchase order.
INV0001316,FCT-825046,SUP00019,Supplier_0019,DPT001,Finance,2024-04-01,8358.0,1,6.45,Low Risk,R01,Invoice without purchase order,Procurement Control,High,12,Invoice is not linked to a purchase order.
INV0001317,FCT-696714,SUP00081,Supplier_0081,DPT006,Marketing,2024-05-29,9963.9,1,9.14,Low Risk,R01,Invoice without purchase order,Procurement Control,High,12,Invoice is not linked to a purchase order.
INV0001328,FCT-217421,SUP00001,Supplier_0001,DPT004,Operations,2024-06-28,3049.73,1,9.14,Low Risk,R01,Invoice without purchase order,Procurement Control,High,12,Invoice is not linked to a purchase order.
INV0001339,FCT-624414,SUP00008,Supplier_0008,DPT005,Sales,2024-04-09,9059.25,1,6.45,Low Risk,R01,Invoice without purchase order,Procurement Control,High,12,Invoice is not linked to a purchase order.
INV0001344,FCT-393041,SUP00285,Supplier_0285,DPT002,Procurement,2024-03-21,94871.84,1,15.05,Medium Risk,R01,Invoice without purchase order,Procurement Control,High,12,Invoice is not linked to a purchase order.
INV0001346,FCT-377545,SUP00006,Supplier_0006,DPT003,IT,2024-01-14,19231.6,1,9.68,Low Risk,R01,Invoice without purchase order,Procurement Control,High,12,Invoice is not linked to a purchase order.
INV0001351,FCT-422172,SUP00013,Supplier_0013,DPT004,Operations,2024-05-27,3161.38,1,6.45,Low Risk,R01,Invoice without purchase order,Procurement Control,High,12,Invoice is not linked to a purchase order.
