supplier_id,supplier_name,supplier_category,supplier_country,Invoice_Count,Total_Invoice_Amount,Average_Invoice_Amount,Paid_Invoices,Average_Audit_Risk_Score,Max_Audit_Risk_Score,Average_Rule_Count,Exception_Invoices,High_Risk_Invoices,Medium_Risk_Invoices,Missing_PO_Count,Duplicate_Risk_Count,Payment_Before_Invoice_Count,Very_Late_Payment_Count,Weekend_Payment_Count,Cash_Payment_Count,PO_Supplier_Mismatch_Count,PO_Department_Mismatch_Count,Invoice_Exceeds_PO_Count,PO_Not_Approved_Count,Missing_Tax_ID_Flag,Spend_Share,Exception_Rate,High_Risk_Invoice_Rate,Medium_Risk_Invoice_Rate,Critical_Rule_Triggers,Procurement_Exception_Count,Payment_Exception_Count,Procurement_Exception_Rate,Payment_Exception_Rate,avg_risk_score_scaled,exception_rate_scaled,high_risk_rate_scaled,critical_triggers_scaled,spend_share_scaled,procurement_exception_scaled,payment_exception_scaled,supplier_risk_score,supplier_risk_level,primary_supplier_risk_driver,Supplier_Audit_Recommendation
SUP00196,Supplier_0196,Training,Algeria,6,40715.95,6785.99,5,6.09,11.83,1.17,5,0,0,2,0,0,0,1,0,0,0,2,1,0,0.04,83.33,0.0,0.0,0,5,2,83.33,33.33,0.2708582040058364,0.7083333333333335,0.0,0.0,0.009596233834725123,0.5,0.20792079207920786,23.95,Low Supplier Risk,High exception rate,Maintain standard monitoring for Supplier_0196. Main observed driver: High exception rate.
SUP00065,Supplier_0065,Training,Algeria,13,110994.12,8538.01,13,6.29,11.83,1.15,11,0,0,4,1,0,1,1,0,0,0,4,1,0,0.1,84.62,0.0,0.0,1,9,3,69.23,23.08,0.2862652667666596,0.7307692307692307,0.0,0.029411764705882353,0.026630286818577875,0.4153846153846153,0.12261995430312261,23.84,Low Supplier Risk,High exception rate,Maintain standard monitoring for Supplier_0065. Main observed driver: High exception rate.
SUP00048,Supplier_0048,Training,Turkey,9,72072.61,8008.07,9,6.27,16.67,1.44,7,0,1,1,0,0,2,4,0,0,0,4,0,0,0.06,77.78,0.0,11.11,0,5,7,55.56,77.78,0.2851837113675554,0.6111111111111113,0.0,0.0,0.017196474533033808,0.3333333333333333,0.5775577557755776,23.84,Low Supplier Risk,High exception rate,Maintain standard monitoring for Supplier_0048. Main observed driver: High exception rate.
SUP00313,Supplier_0313,Consulting,Spain,15,129846.18,8656.41,14,7.1,19.89,1.53,11,0,2,0,0,0,4,4,0,1,1,7,0,0,0.12,73.33,0.0,13.33,1,9,8,60.0,53.33,0.3507096431887518,0.5333333333333333,0.0,0.029411764705882353,0.031199657206207078,0.36,0.3742574257425742,23.74,Low Supplier Risk,High exception rate,Maintain standard monitoring for Supplier_0313. Main observed driver: High exception rate.
SUP00111,Supplier_0111,IT Services,Algeria,10,73383.68,7338.37,9,6.61,19.35,1.4,8,0,1,1,0,0,2,3,0,1,1,2,0,0,0.07,80.0,0.0,10.0,1,5,5,50.0,50.0,0.31213688818145646,0.65,0.0,0.029411764705882353,0.01751425224189475,0.3,0.3465346534653465,23.6,Low Supplier Risk,High exception rate,Maintain standard monitoring for Supplier_0111. Main observed driver: High exception rate.
SUP00108,Supplier_0108,Marketing Services,Algeria,18,106903.5,5939.08,17,6.3,19.35,1.33,14,0,2,5,0,0,1,6,1,1,0,3,1,0,0.1,77.78,0.0,11.11,1,10,11,55.56,61.11,0.28748286687005353,0.6111111111111113,0.0,0.029411764705882353,0.025638800588688743,0.3333333333333333,0.4389438943894389,23.46,Low Supplier Risk,High exception rate,Maintain standard monitoring for Supplier_0108. Main observed driver: High exception rate.
SUP00314,Supplier_0314,Consulting,France,12,170094.23,14174.52,10,6.77,14.52,1.5,9,0,0,3,0,0,1,3,1,0,0,3,1,0,0.15,75.0,0.0,0.0,0,7,7,58.33,58.33,0.32437989123225897,0.5625,0.0,0.0,0.0409549968258465,0.35,0.41584158415841577,23.37,Low Supplier Risk,High exception rate,Maintain standard monitoring for Supplier_0314. Main observed driver: High exception rate.
SUP00070,Supplier_0070,Telecom,Algeria,14,148943.16,10638.8,13,6.99,13.98,1.29,10,0,0,1,0,1,3,2,0,1,1,5,1,0,0.13,71.43,0.0,0.0,2,9,6,64.29,42.86,0.34216360638963106,0.5000000000000001,0.0,0.058823529411764705,0.03582839140847182,0.38571428571428573,0.28712871287128705,23.16,Low Supplier Risk,High exception rate,Maintain standard monitoring for Supplier_0070. Main observed driver: High exception rate.
SUP00220,Supplier_0220,Consulting,Algeria,12,105167.04,8763.92,12,6.27,17.2,1.25,9,0,2,2,0,1,1,3,0,0,0,4,1,0,0.09,75.0,0.0,16.67,1,7,8,58.33,66.67,0.2849847459875315,0.5625,0.0,0.029411764705882353,0.025217916669196518,0.35,0.485148514851485,23.15,Low Supplier Risk,High exception rate,Maintain standard monitoring for Supplier_0220. Main observed driver: High exception rate.
SUP00092,Supplier_0092,Telecom,Algeria,15,261814.01,17454.27,12,7.03,14.52,1.6,11,0,0,0,0,0,0,4,0,0,1,8,3,0,0.24,73.33,0.0,0.0,0,12,4,80.0,26.67,0.3450324976787372,0.5333333333333333,0.0,0.0,0.0631860764368739,0.4799999999999999,0.15247524752475247,23.12,Low Supplier Risk,High exception rate,Maintain standard monitoring for Supplier_0092. Main observed driver: High exception rate.
SUP00104,Supplier_0104,Marketing Services,Algeria,10,90944.77,9094.48,9,7.42,21.51,1.3,7,0,2,3,2,0,1,2,0,0,0,4,0,0,0.08,70.0,0.0,20.0,2,7,3,70.0,30.0,0.3765220851571828,0.47500000000000003,0.0,0.058823529411764705,0.02177071676728302,0.41999999999999993,0.1801980198019802,23.1,Low Supplier Risk,High exception rate,Maintain standard monitoring for Supplier_0104. Main observed driver: High exception rate.
SUP00032,Supplier_0032,Logistics,Algeria,11,121719.91,11065.45,10,6.21,11.83,1.36,9,0,0,2,0,0,1,3,0,0,0,3,2,0,0.11,81.82,0.0,0.0,0,7,4,63.64,36.36,0.279926201931773,0.681818181818182,0.0,0.0,0.02923000839860305,0.3818181818181818,0.23312331233123312,22.97,Low Supplier Risk,High exception rate,Maintain standard monitoring for Supplier_0032. Main observed driver: High exception rate.
SUP00174,Supplier_0174,Telecom,Algeria,17,211690.84,12452.4,17,6.7,17.2,1.35,13,0,2,1,0,0,2,2,1,2,1,6,0,0,0.19,76.47,0.0,11.76,2,10,5,58.82,29.41,0.319514992626577,0.5882352941176471,0.0,0.058823529411764705,0.0510372009966247,0.3529411764705882,0.17530576587070473,22.96,Low Supplier Risk,High exception rate,Maintain standard monitoring for Supplier_0174. Main observed driver: High exception rate.
SUP00079,Supplier_0079,Maintenance,United Kingdom,16,222276.29,13892.27,14,6.38,15.05,1.31,12,0,1,2,0,0,3,5,0,1,0,6,0,0,0.2,75.0,0.0,6.25,1,9,9,56.25,56.25,0.2939713489852766,0.5625,0.0,0.029411764705882353,0.05360290690726415,0.33749999999999997,0.3985148514851485,22.93,Low Supplier Risk,High exception rate,Maintain standard monitoring for Supplier_0079. Main observed driver: High exception rate.
SUP00087,Supplier_0087,Professional Services,Turkey,11,148026.64,13456.97,11,6.89,18.28,1.27,8,0,1,3,1,0,0,3,0,1,0,4,0,0,0.13,72.73,0.0,9.09,2,8,3,72.73,27.27,0.33433418948739285,0.5227272727272728,0.0,0.058823529411764705,0.03560624489781624,0.43636363636363634,0.1575157515751575,22.9,Low Supplier Risk,High exception rate,Maintain standard monitoring for Supplier_0087. Main observed driver: High exception rate.
SUP00179,Supplier_0179,Telecom,Germany,22,217576.86,9889.86,19,6.52,20.43,1.27,16,0,2,2,2,0,4,5,0,2,0,4,1,0,0.2,72.73,0.0,9.09,4,9,11,40.91,50.0,0.30521289295662557,0.5227272727272728,0.0,0.11764705882352941,0.052463857048482866,0.24545454545454545,0.3465346534653465,22.64,Low Supplier Risk,High exception rate,Maintain standard monitoring for Supplier_0179. Main observed driver: High exception rate.
SUP00282,Supplier_0282,Telecom,France,13,86729.51,6671.5,12,6.04,11.83,1.31,10,0,0,4,0,0,2,5,0,0,0,4,0,0,0.08,76.92,0.0,0.0,0,8,8,61.54,61.54,0.26642994888120247,0.5961538461538464,0.0,0.0,0.02074902024074121,0.3692307692307692,0.4424980959634424,22.6,Low Supplier Risk,High exception rate,Maintain standard monitoring for Supplier_0282. Main observed driver: High exception rate.
SUP00305,Supplier_0305,Professional Services,France,11,133299.11,12118.1,11,6.5,20.97,1.27,8,0,1,1,0,1,0,4,0,1,2,2,0,0,0.12,72.73,0.0,9.09,2,6,6,54.55,54.55,0.30329559020366814,0.5227272727272728,0.0,0.058823529411764705,0.03203657986041869,0.3272727272727272,0.38433843384338423,22.59,Low Supplier Risk,High exception rate,Maintain standard monitoring for Supplier_0305. Main observed driver: High exception rate.
SUP00312,Supplier_0312,Facilities,Algeria,11,87108.53,7918.96,9,5.77,14.52,1.45,9,0,0,2,0,0,2,6,1,0,0,1,0,0,0.08,81.82,0.0,0.0,0,3,9,27.27,81.82,0.24490829504757078,0.681818181818182,0.0,0.0,0.020840887270886416,0.1636363636363636,0.6111611161116112,22.47,Low Supplier Risk,High exception rate,Maintain standard monitoring for Supplier_0312. Main observed driver: High exception rate.
SUP00201,Supplier_0201,Professional Services,Algeria,15,165378.72,11025.25,14,6.63,18.28,1.47,11,0,1,3,0,0,3,4,0,0,0,5,1,0,0.15,73.33,0.0,6.67,0,9,8,60.0,53.33,0.3136224963523014,0.5333333333333333,0.0,0.0,0.039812049489769206,0.36,0.3742574257425742,22.46,Low Supplier Risk,High exception rate,Maintain standard monitoring for Supplier_0201. Main observed driver: High exception rate.
SUP00140,Supplier_0140,Marketing Services,Spain,11,120105.06,10918.64,10,5.57,13.44,1.27,9,0,0,1,0,0,3,4,0,0,0,4,0,0,0.11,81.82,0.0,0.0,0,5,7,45.45,63.64,0.2294975219766306,0.681818181818182,0.0,0.0,0.02883860036306407,0.2727272727272727,0.45994599459945984,22.2,Low Supplier Risk,High exception rate,Maintain standard monitoring for Supplier_0140. Main observed driver: High exception rate.
SUP00143,Supplier_0143,Facilities,Turkey,16,189831.39,11864.46,15,6.72,16.67,1.44,11,0,2,4,0,0,4,5,0,0,0,5,1,0,0.17,68.75,0.0,12.5,0,10,10,62.5,62.5,0.3208316752884998,0.45312500000000006,0.0,0.0,0.045738898131056624,0.37499999999999994,0.45049504950495045,22.18,Low Supplier Risk,High exception rate,Maintain standard monitoring for Supplier_0143. Main observed driver: High exception rate.
SUP00255,Supplier_0255,Training,Spain,9,115554.23,12839.36,9,6.33,12.37,1.33,7,0,0,3,0,0,1,2,0,0,1,2,0,0,0.1,77.78,0.0,0.0,0,6,3,66.67,33.33,0.2899588804881284,0.6111111111111113,0.0,0.0,0.02773556823601087,0.3999999999999999,0.20792079207920786,22.15,Low Supplier Risk,High exception rate,Maintain standard monitoring for Supplier_0255. Main observed driver: High exception rate.
SUP00206,Supplier_0206,Maintenance,Algeria,10,96249.43,9624.94,9,7.26,21.51,1.4,7,0,2,2,2,0,1,3,1,0,1,1,0,0,0.09,70.0,0.0,20.0,2,4,5,40.0,50.0,0.3636291285316356,0.47500000000000003,0.0,0.058823529411764705,0.023056462533021158,0.23999999999999996,0.3465346534653465,22.15,Low Supplier Risk,High exception rate,Maintain standard monitoring for Supplier_0206. Main observed driver: High exception rate.
SUP00145,Supplier_0145,Facilities,Algeria,9,55584.25,6176.03,8,5.68,15.59,1.22,7,0,1,1,0,0,0,3,0,0,0,3,2,0,0.05,77.78,0.0,11.11,0,6,5,66.67,55.56,0.23760887827740196,0.6111111111111113,0.0,0.0,0.013200018765092802,0.3999999999999999,0.3927392739273927,21.99,Low Supplier Risk,High exception rate,Maintain standard monitoring for Supplier_0145. Main observed driver: High exception rate.
SUP00052,Supplier_0052,Logistics,Algeria,11,188834.12,17166.74,10,7.62,19.89,1.36,7,0,3,3,1,2,0,1,0,0,0,3,0,0,0.17,63.64,0.0,27.27,3,6,4,54.55,36.36,0.3927214846434903,0.3636363636363636,0.0,0.08823529411764706,0.04549717940077086,0.3272727272727272,0.23312331233123312,21.96,Low Supplier Risk,High average transaction risk,Maintain standard monitoring for Supplier_0052. Main observed driver: High average transaction risk.
SUP00234,Supplier_0234,Maintenance,France,10,69844.82,6984.48,9,5.75,12.37,1.1,8,0,0,1,1,0,2,3,0,0,1,3,0,0,0.06,80.0,0.0,0.0,1,5,5,50.0,50.0,0.24385196975726223,0.65,0.0,0.029411764705882353,0.016656501837431496,0.3,0.3465346534653465,21.88,Low Supplier Risk,High exception rate,Maintain standard monitoring for Supplier_0234. Main observed driver: High exception rate.
SUP00287,Supplier_0287,Professional Services,Algeria,12,211299.69,17608.31,11,7.3,18.28,1.33,8,0,3,3,0,2,1,1,0,0,0,4,0,0,0.19,66.67,0.0,25.0,2,7,4,58.33,33.33,0.36715744793739225,0.4166666666666665,0.0,0.058823529411764705,0.05094239389187746,0.35,0.20792079207920786,21.78,Low Supplier Risk,High exception rate,Maintain standard monitoring for Supplier_0287. Main observed driver: High exception rate.
SUP00248,Supplier_0248,Marketing Services,United Kingdom,11,95188.58,8653.51,11,5.08,12.37,1.09,9,0,0,1,0,1,1,4,0,0,0,3,0,0,0.09,81.82,0.0,0.0,1,4,8,36.36,72.73,0.190500307491951,0.681818181818182,0.0,0.029411764705882353,0.022799333255068697,0.21818181818181817,0.5355535553555356,21.59,Low Supplier Risk,High exception rate,Maintain standard monitoring for Supplier_0248. Main observed driver: High exception rate.
SUP00320,Supplier_0320,Facilities,France,24,189545.61,7897.73,21,6.11,16.13,1.21,17,0,1,2,0,0,2,6,0,2,0,11,2,0,0.17,70.83,0.0,4.17,2,17,9,70.83,37.5,0.27254940973603925,0.48958333333333354,0.0,0.058823529411764705,0.045669630652098,0.425,0.24257425742574254,21.44,Low Supplier Risk,High exception rate,Maintain standard monitoring for Supplier_0320. Main observed driver: High exception rate.
SUP00247,Supplier_0247,Professional Services,France,18,139033.45,7724.08,18,6.18,13.98,1.5,13,0,0,2,0,0,2,8,0,0,0,8,0,0,0.12,72.22,0.0,0.0,0,10,11,55.56,61.11,0.2780209576866959,0.5138888888888887,0.0,0.0,0.0334264716488279,0.3333333333333333,0.4389438943894389,21.4,Low Supplier Risk,High exception rate,Maintain standard monitoring for Supplier_0247. Main observed driver: High exception rate.
SUP00171,Supplier_0171,Telecom,France,24,348442.58,14518.44,20,6.14,16.13,1.21,17,0,3,4,2,1,0,5,0,0,0,11,0,0,0.31,70.83,0.0,12.5,3,15,7,62.5,29.17,0.2744064199495954,0.48958333333333354,0.0,0.08823529411764706,0.0841831463847026,0.37499999999999994,0.17326732673267325,21.33,Low Supplier Risk,High exception rate,Maintain standard monitoring for Supplier_0171. Main observed driver: High exception rate.
SUP00215,Supplier_0215,Consulting,France,17,106321.72,6254.22,17,6.39,18.82,1.18,12,0,3,2,3,0,1,6,0,0,1,3,3,0,0.1,70.59,0.0,17.65,3,9,7,52.94,41.18,0.29442194705180125,0.48529411764705893,0.0,0.08823529411764706,0.025497788502788582,0.3176470588235294,0.2731508444962143,21.31,Low Supplier Risk,High exception rate,Maintain standard monitoring for Supplier_0215. Main observed driver: High exception rate.
SUP00088,Supplier_0088,Marketing Services,Algeria,29,328727.88,11335.44,27,5.84,16.13,1.24,21,0,2,2,0,2,3,8,1,0,1,9,2,0,0.3,72.41,0.0,6.9,2,14,15,48.28,51.72,0.25075126583146945,0.5172413793103448,0.0,0.058823529411764705,0.0794046889439246,0.28965517241379307,0.3608740184363263,21.13,Low Supplier Risk,High exception rate,Maintain standard monitoring for Supplier_0088. Main observed driver: High exception rate.
SUP00164,Supplier_0164,Facilities,Tunisia,12,91857.2,7654.77,9,6.23,16.13,0.92,9,0,1,3,1,0,0,1,0,2,1,1,1,0,0.08,75.0,0.0,8.33,3,8,1,66.67,8.33,0.2815360127337843,0.5625,0.0,0.08823529411764706,0.021991871941984598,0.3999999999999999,0.0,21.02,Low Supplier Risk,High exception rate,Maintain standard monitoring for Supplier_0164. Main observed driver: High exception rate.
SUP00236,Supplier_0236,IT Services,Turkey,17,278386.24,16375.66,15,5.92,23.66,1.29,13,0,1,0,0,0,4,3,0,0,0,9,0,0,0.25,76.47,0.0,5.88,0,9,7,52.94,41.18,0.25668874792256735,0.5882352941176471,0.0,0.0,0.0672028606513831,0.3176470588235294,0.2731508444962143,21.0,Low Supplier Risk,High exception rate,Maintain standard monitoring for Supplier_0236. Main observed driver: High exception rate.
SUP00091,Supplier_0091,IT Services,Algeria,19,244821.18,12885.33,17,6.73,22.04,1.47,13,0,2,4,0,0,2,5,0,1,1,4,0,0,0.22,68.42,0.0,10.53,1,10,8,52.63,42.11,0.32190504115441804,0.4473684210526316,0.0,0.029411764705882353,0.059067347013987644,0.31578947368421045,0.2808754559666492,20.91,Low Supplier Risk,High exception rate,Maintain standard monitoring for Supplier_0091. Main observed driver: High exception rate.
SUP00265,Supplier_0265,Logistics,Spain,16,214403.29,13400.21,14,6.89,24.19,1.44,11,0,1,1,0,0,1,3,0,0,0,3,7,0,0.19,68.75,0.0,6.25,0,11,4,68.75,25.0,0.3341126144050936,0.45312500000000006,0.0,0.0,0.051694645790876625,0.4125,0.1386138613861386,20.76,Low Supplier Risk,High exception rate,Maintain standard monitoring for Supplier_0265. Main observed driver: High exception rate.
SUP00304,Supplier_0304,Facilities,Algeria,17,159361.3,9374.19,16,6.8,21.51,1.41,11,0,3,2,1,0,2,5,1,0,0,4,4,0,0.14,64.71,0.0,17.65,1,10,8,58.82,47.06,0.32705226937571685,0.38235294117647056,0.0,0.029411764705882353,0.038353544649559285,0.3529411764705882,0.32207338380896905,20.52,Low Supplier Risk,High exception rate,Maintain standard monitoring for Supplier_0304. Main observed driver: High exception rate.
SUP00297,Supplier_0297,Logistics,Algeria,20,243942.8,12197.14,17,6.02,24.73,1.3,14,0,1,2,0,0,1,6,1,1,3,5,0,0,0.22,70.0,0.0,5.0,1,11,10,55.0,50.0,0.2651412654198169,0.47500000000000003,0.0,0.029411764705882353,0.05885444489288864,0.33,0.3465346534653465,20.51,Low Supplier Risk,High exception rate,Maintain standard monitoring for Supplier_0297. Main observed driver: High exception rate.
SUP00112,Supplier_0112,Office Supplies,Algeria,7,64195.35,9170.76,5,4.53,9.14,1.0,6,0,0,1,0,0,0,3,0,0,1,2,0,0,0.06,85.71,0.0,0.0,0,4,3,57.14,42.86,0.1466659087033142,0.7499999999999999,0.0,0.0,0.015287180876019343,0.3428571428571428,0.28712871287128705,20.51,Low Supplier Risk,High exception rate,Maintain standard monitoring for Supplier_0112. Main observed driver: High exception rate.
SUP00198,Supplier_0198,Telecom,Algeria,18,186853.73,10380.76,16,6.06,15.05,1.33,13,0,1,1,0,0,2,4,1,1,0,6,1,0,0.17,72.22,0.0,5.56,1,9,8,50.0,44.44,0.26851483397444403,0.5138888888888887,0.0,0.029411764705882353,0.04501717162326766,0.3,0.3003300330033003,20.41,Low Supplier Risk,High exception rate,Maintain standard monitoring for Supplier_0198. Main observed driver: High exception rate.
SUP00071,Supplier_0071,Telecom,Algeria,1,1124.33,1124.33,1,2.69,2.69,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,100.0,0.0,0.0,0,0,1,0.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7623762376237623,20.34,Low Supplier Risk,High exception rate,Maintain standard monitoring for Supplier_0071. Main observed driver: High exception rate.
SUP00085,Supplier_0085,Marketing Services,Algeria,14,150944.0,10781.71,14,6.22,15.05,1.36,10,0,1,4,0,0,2,3,0,0,1,3,0,0,0.14,71.43,0.0,7.14,0,8,6,57.14,42.86,0.28099596384514813,0.5000000000000001,0.0,0.0,0.03631335586574515,0.3428571428571428,0.28712871287128705,20.33,Low Supplier Risk,High exception rate,Maintain standard monitoring for Supplier_0085. Main observed driver: High exception rate.
SUP00129,Supplier_0129,Marketing Services,Algeria,18,279511.26,15528.4,17,5.8,22.04,1.28,13,0,1,2,0,0,3,4,0,0,1,7,0,0,0.25,72.22,0.0,5.56,0,10,9,55.56,50.0,0.2471150019896538,0.5138888888888887,0.0,0.0,0.06747554348145529,0.3333333333333333,0.3465346534653465,20.32,Low Supplier Risk,High exception rate,Maintain standard monitoring for Supplier_0129. Main observed driver: High exception rate.
SUP00319,Supplier_0319,Facilities,Algeria,23,347340.84,15101.78,21,5.77,13.98,1.17,16,0,0,1,0,0,2,6,1,2,2,8,0,0,0.31,69.57,0.0,0.0,2,13,10,56.52,43.48,0.24540216958770913,0.46739130434782605,0.0,0.058823529411764705,0.0839161061710142,0.3391304347826086,0.29229444683598793,20.3,Low Supplier Risk,High exception rate,Maintain standard monitoring for Supplier_0319. Main observed driver: High exception rate.
SUP00082,Supplier_0082,Consulting,France,17,151005.3,8882.66,16,5.63,15.05,1.06,13,0,1,2,0,1,2,2,0,0,0,4,4,0,0.14,76.47,0.0,5.88,1,10,5,58.82,29.41,0.233983286908078,0.5882352941176471,0.0,0.029411764705882353,0.03632821378603404,0.3529411764705882,0.17530576587070473,20.23,Low Supplier Risk,High exception rate,Maintain standard monitoring for Supplier_0082. Main observed driver: High exception rate.
SUP00084,Supplier_0084,Consulting,United Kingdom,14,125444.32,8960.31,13,5.57,11.83,1.14,10,0,0,3,0,1,2,5,1,0,0,3,0,0,0.11,71.43,0.0,0.0,1,6,9,42.86,64.29,0.22903757603319883,0.5000000000000001,0.0,0.029411764705882353,0.030132732491640633,0.2571428571428571,0.46534653465346537,19.8,Low Supplier Risk,High exception rate,Maintain standard monitoring for Supplier_0084. Main observed driver: High exception rate.
SUP00262,Supplier_0262,Marketing Services,France,6,55427.63,9237.94,6,6.54,17.74,1.33,4,0,1,2,0,0,1,1,0,0,0,1,1,0,0.05,66.67,0.0,16.67,0,4,2,66.67,33.33,0.3065393288234514,0.4166666666666665,0.0,0.0,0.01316205714232529,0.3999999999999999,0.20792079207920786,19.5,Low Supplier Risk,High exception rate,Maintain standard monitoring for Supplier_0262. Main observed driver: High exception rate.
SUP00045,Supplier_0045,Facilities,France,17,384271.52,22604.21,15,6.51,23.12,1.35,11,0,2,3,0,0,1,4,0,1,0,6,0,0,0.35,64.71,0.0,11.76,1,10,5,58.82,29.41,0.30439362374476253,0.38235294117647056,0.0,0.029411764705882353,0.09286738022737781,0.3529411764705882,0.17530576587070473,19.47,Low Supplier Risk,High exception rate,Maintain standard monitoring for Supplier_0045. Main observed driver: High exception rate.
SUP00237,Supplier_0237,Consulting,Algeria,8,90633.32,11329.16,5,5.85,13.98,1.12,6,0,0,1,1,0,2,1,0,0,0,2,0,0,0.08,75.0,0.0,0.0,1,3,3,37.5,37.5,0.25129327497015524,0.5625,0.0,0.029411764705882353,0.02169522738271566,0.22499999999999998,0.24257425742574254,19.33,Low Supplier Risk,High exception rate,Maintain standard monitoring for Supplier_0237. Main observed driver: High exception rate.
SUP00230,Supplier_0230,Maintenance,United Arab Emirates,15,120553.83,8036.92,11,5.38,17.74,1.13,11,0,1,1,0,0,4,4,0,0,1,3,2,0,0.11,73.33,0.0,6.67,0,7,8,46.67,53.33,0.21382146173232527,0.5333333333333333,0.0,0.0,0.028947373428122022,0.27999999999999997,0.3742574257425742,19.05,Low Supplier Risk,High exception rate,Maintain standard monitoring for Supplier_0230. Main observed driver: High exception rate.
SUP00260,Supplier_0260,Maintenance,Algeria,8,90998.45,11374.81,7,6.38,17.74,1.25,5,0,1,1,0,0,2,1,0,0,0,4,1,0,0.08,62.5,0.0,12.5,0,6,3,75.0,37.5,0.2939713489852766,0.34375000000000006,0.0,0.0,0.021783727748704042,0.44999999999999996,0.24257425742574254,18.92,Low Supplier Risk,Procurement control exceptions,Maintain standard monitoring for Supplier_0260. Main observed driver: Procurement control exceptions.
SUP00269,Supplier_0269,Maintenance,Morocco,19,127829.76,6727.88,16,5.63,17.2,1.11,13,0,2,2,0,1,3,4,0,1,0,2,3,0,0.11,68.42,0.0,10.53,2,8,9,42.11,47.37,0.23402517435650413,0.4473684210526316,0.0,0.058823529411764705,0.030710916461852183,0.2526315789473684,0.3246482542991141,18.55,Low Supplier Risk,High exception rate,Maintain standard monitoring for Supplier_0269. Main observed driver: High exception rate.
SUP00293,Supplier_0293,Consulting,Algeria,21,156665.21,7460.25,19,5.12,10.75,0.95,15,0,0,3,0,1,3,4,0,1,0,7,0,0,0.14,71.43,0.0,0.0,2,11,8,52.38,38.1,0.1934322475508309,0.5000000000000001,0.0,0.058823529411764705,0.03770006519912346,0.3142857142857143,0.2475247524752475,18.47,Low Supplier Risk,High exception rate,Maintain standard monitoring for Supplier_0293. Main observed driver: High exception rate.
SUP00107,Supplier_0107,Office Supplies,Algeria,18,211775.29,11765.29,16,5.73,19.35,1.11,12,0,1,5,0,1,1,4,0,0,1,3,2,0,0.19,66.67,0.0,5.56,1,11,6,61.11,33.33,0.24229561834018667,0.4166666666666665,0.0,0.029411764705882353,0.05105767002384163,0.36666666666666664,0.20792079207920786,18.38,Low Supplier Risk,High exception rate,Maintain standard monitoring for Supplier_0107. Main observed driver: High exception rate.
SUP00153,Supplier_0153,Office Supplies,Spain,19,238388.06,12546.74,17,5.69,16.67,1.37,13,0,2,2,0,0,3,6,0,0,0,5,1,0,0.21,68.42,0.0,10.53,0,8,10,42.11,52.63,0.2386327936833728,0.4473684210526316,0.0,0.0,0.05750808462950207,0.2526315789473684,0.36842105263157887,18.36,Low Supplier Risk,High exception rate,Maintain standard monitoring for Supplier_0153. Main observed driver: High exception rate.
SUP00259,Supplier_0259,Maintenance,Algeria,12,213226.64,17768.89,10,6.0,22.04,1.33,8,0,1,3,0,0,0,3,0,0,0,4,0,0,0.19,66.67,0.0,8.33,0,7,4,58.33,33.33,0.26362912853163556,0.4166666666666665,0.0,0.0,0.051409448859262574,0.35,0.20792079207920786,18.31,Low Supplier Risk,High exception rate,Maintain standard monitoring for Supplier_0259. Main observed driver: High exception rate.
SUP00207,Supplier_0207,IT Services,Algeria,14,188846.41,13489.03,14,5.68,13.98,1.29,9,0,0,3,0,0,2,5,0,0,1,3,0,0,0.17,64.29,0.0,0.0,0,7,8,50.0,57.14,0.23830367801716787,0.37500000000000017,0.0,0.0,0.04550015825624151,0.3,0.4059405940594059,17.88,Low Supplier Risk,Payment control exceptions,Maintain standard monitoring for Supplier_0207. Main observed driver: Payment control exceptions.
SUP00276,Supplier_0276,Professional Services,Algeria,19,176790.85,9304.78,16,5.74,26.34,1.05,12,0,1,5,0,1,2,3,0,0,1,3,3,0,0.16,63.16,0.0,5.26,1,12,6,63.16,31.58,0.24311475066496327,0.35526315789473684,0.0,0.029411764705882353,0.04257812645333578,0.3789473684210526,0.19332985930171961,17.42,Low Supplier Risk,Procurement control exceptions,Maintain standard monitoring for Supplier_0276. Main observed driver: Procurement control exceptions.
SUP00110,Supplier_0110,Training,Algeria,21,144889.46,6899.5,17,5.97,18.82,1.14,12,0,2,5,0,1,2,5,1,1,0,5,1,0,0.13,57.14,0.0,9.52,2,12,9,57.14,42.86,0.26066359691508917,0.24999999999999997,0.0,0.058823529411764705,0.03484585386401608,0.3428571428571428,0.28712871287128705,16.94,Low Supplier Risk,Procurement control exceptions,Maintain standard monitoring for Supplier_0110. Main observed driver: Procurement control exceptions.
SUP00061,Supplier_0061,Office Supplies,Algeria,11,118661.92,10787.45,11,6.6,18.28,1.27,6,0,2,0,1,1,1,1,0,0,1,4,0,0,0.11,54.55,0.0,18.18,2,5,5,45.45,45.45,0.311037152262779,0.20454545454545447,0.0,0.058823529411764705,0.02848881147096404,0.2727272727272727,0.30873087308730873,16.9,Low Supplier Risk,High average transaction risk,Maintain standard monitoring for Supplier_0061. Main observed driver: High average transaction risk.
