invoice_id,invoice_number,supplier_id,department_id,po_id,invoice_date,invoice_amount,currency,payment_terms_days,due_date,invoice_status,missing_po_flag,round_amount_flag,high_value_invoice_flag,invoice_due_days,duplicate_invoice_flag
INV0000202,FCT-441101,SUP00009,DPT003,PO0001616,2024-10-12,14900.0,DZD,30,2024-11-11,Validated,0,0,0,30,0
INV0000203,FCT-443643,SUP00030,DPT004,PO0000191,2024-05-11,2030.03,DZD,45,2024-06-25,Validated,0,0,0,45,0
INV0000204,FCT-314707,SUP00008,DPT008,PO0002048,2024-09-04,5295.47,USD,60,2024-11-03,Validated,0,0,0,60,0
INV0000205,FCT-153727,SUP00007,DPT004,PO0003733,2024-07-15,6770.78,DZD,30,2024-08-14,Validated,0,0,0,30,0
INV0000206,FCT-831468,SUP00005,DPT002,PO0004868,2024-10-06,8546.59,DZD,30,2024-11-05,Validated,0,0,0,30,0
INV0000207,FCT-720743,SUP00052,DPT007,PO0002046,2024-12-07,10537.2,DZD,60,2025-02-05,Pending Review,0,0,0,60,0
INV0000208,FCT-711230,SUP00205,DPT010,PO0002095,2024-07-10,6564.71,DZD,30,2024-08-09,Validated,0,0,0,30,0
INV0000209,FCT-600742,SUP00007,DPT010,PO0000016,2024-01-12,5434.96,DZD,90,2024-04-11,Validated,0,0,0,90,0
INV0000210,FCT-688532,SUP00012,DPT009,PO0001806,2024-04-03,17108.76,EUR,90,2024-07-02,Validated,0,0,0,90,0
INV0000211,FCT-778727,SUP00015,DPT002,,2024-05-03,5152.77,DZD,30,2024-06-02,Validated,1,0,0,30,0
INV0000212,FCT-171619,SUP00266,DPT006,PO0004498,2024-02-04,18042.42,USD,30,2024-03-05,Validated,0,0,0,30,0
INV0000213,FCT-551374,SUP00007,DPT004,PO0003981,2024-06-26,20000.0,DZD,90,2024-09-24,Validated,0,1,0,90,0
INV0000214,FCT-860849,SUP00204,DPT007,,2024-08-06,31909.21,EUR,45,2024-09-20,Validated,1,0,0,45,0
INV0000215,FCT-458802,SUP00017,DPT001,PO0000131,2024-07-02,7711.08,DZD,30,2024-08-01,Validated,0,0,0,30,0
INV0000216,FCT-605951,SUP00118,DPT009,PO0004848,2024-03-21,31578.89,EUR,45,2024-05-05,Disputed,0,0,0,45,0
INV0000217,FCT-487168,SUP00004,DPT006,PO0001856,2024-05-15,4234.33,EUR,45,2024-06-29,Validated,0,0,0,45,0
INV0000218,FCT-863239,SUP00286,DPT002,,2024-10-27,8932.59,DZD,45,2024-12-11,Validated,1,0,0,45,0
INV0000219,FCT-830698,SUP00001,DPT002,PO0004663,2024-02-19,14469.01,DZD,45,2024-04-04,Validated,0,0,0,45,0
INV0000220,FCT-814065,SUP00007,DPT009,PO0004830,2024-07-14,1877.56,DZD,45,2024-08-28,Validated,0,0,0,45,0
INV0000221,FCT-450850,SUP00257,DPT002,PO0002859,2024-10-16,3821.17,DZD,30,2024-11-15,Validated,0,0,0,30,0
INV0000222,FCT-958758,SUP00181,DPT004,PO0001772,2024-12-29,2784.85,USD,90,2025-03-29,Validated,0,0,0,90,0
INV0000223,FCT-517643,SUP00010,DPT007,,2024-07-06,5618.2,DZD,15,2024-07-21,Validated,1,0,0,15,0
INV0000224,FCT-765270,SUP00242,DPT004,,2024-05-20,3253.18,DZD,60,2024-07-19,Validated,1,0,0,60,0
INV0000225,FCT-325345,SUP00006,DPT001,PO0004818,2024-08-19,6785.39,DZD,90,2024-11-17,Validated,0,0,0,90,0
INV0000226,FCT-263370,SUP00006,DPT005,PO0003344,2024-06-02,5488.28,DZD,90,2024-08-31,Validated,0,0,0,90,0
INV0000227,FCT-112773,SUP00079,DPT004,PO0003222,2024-10-17,4353.13,DZD,45,2024-12-01,Validated,0,0,0,45,0
INV0000228,FCT-351404,SUP00252,DPT012,PO0003094,2024-04-08,7139.68,DZD,30,2024-05-08,Validated,0,0,0,30,0
INV0000229,FCT-290486,SUP00298,DPT004,PO0002276,2024-04-21,2738.75,DZD,30,2024-05-21,Validated,0,0,0,30,0
INV0000230,FCT-966968,SUP00030,DPT005,PO0000567,2024-04-14,2227.16,DZD,60,2024-06-13,Validated,0,0,0,60,0
INV0000231,FCT-826417,SUP00017,DPT002,PO0001569,2024-10-13,5000.0,DZD,45,2024-11-27,Validated,0,1,0,45,0
INV0000232,FCT-988673,SUP00013,DPT005,PO0002049,2024-06-23,768.04,DZD,60,2024-08-22,Validated,0,0,0,60,0
INV0000233,FCT-923828,SUP00238,DPT006,PO0002662,2024-09-24,2747.22,DZD,45,2024-11-08,Validated,0,0,0,45,0
INV0000234,FCT-614071,SUP00008,DPT012,,2024-01-24,11154.98,DZD,30,2024-02-23,Disputed,1,0,0,30,0
INV0000235,FCT-767481,SUP00042,DPT001,PO0001930,2024-10-06,4782.1,DZD,45,2024-11-20,Validated,0,0,0,45,0
INV0000236,FCT-291524,SUP00317,DPT001,PO0003599,2024-10-31,6087.62,DZD,30,2024-11-30,Validated,0,0,0,30,0
INV0000237,FCT-493508,SUP00003,DPT005,PO0000495,2024-02-16,3769.13,DZD,30,2024-03-17,Validated,0,0,0,30,0
INV0000238,FCT-842909,SUP00007,DPT004,PO0001591,2024-02-06,55384.31,DZD,15,2024-02-21,Validated,0,0,0,15,0
INV0000239,FCT-712008,SUP00064,DPT006,PO0001763,2024-07-21,7261.78,EUR,45,2024-09-04,Validated,0,0,0,45,0
INV0000240,FCT-962350,SUP00009,DPT010,PO0005035,2024-11-26,3121.32,DZD,15,2024-12-11,Validated,0,0,0,15,0
INV0000241,FCT-211440,SUP00003,DPT003,PO0001931,2024-11-02,1780.46,DZD,45,2024-12-17,Validated,0,0,0,45,0
INV0000242,FCT-519992,SUP00175,DPT005,PO0000907,2024-05-25,43052.41,DZD,30,2024-06-24,Disputed,0,0,0,30,0
INV0000243,FCT-182825,SUP00002,DPT004,,2024-12-05,1197.29,DZD,90,2025-03-05,Validated,1,0,0,90,0
INV0000244,FCT-244185,SUP00085,DPT009,,2024-06-16,2406.75,DZD,30,2024-07-16,Validated,1,0,0,30,0
INV0000245,FCT-268899,SUP00287,DPT005,PO0005011,2024-08-31,2408.37,DZD,30,2024-09-30,Validated,0,0,0,30,0
INV0000246,FCT-756442,SUP00006,DPT001,PO0002594,2024-12-17,5768.07,DZD,30,2025-01-16,Pending Review,0,0,0,30,0
INV0000247,FCT-643614,SUP00292,DPT005,PO0000455,2024-03-04,9030.02,DZD,60,2024-05-03,Validated,0,0,0,60,0
INV0000248,FCT-532211,SUP00184,DPT006,PO0003090,2024-09-26,6494.48,DZD,30,2024-10-26,Validated,0,0,0,30,0
INV0000249,FCT-478312,SUP00001,DPT002,PO0004465,2024-06-02,3946.78,EUR,15,2024-06-17,Validated,0,0,0,15,0
INV0000250,FCT-852337,SUP00007,DPT012,PO0004756,2024-04-11,1203.81,DZD,60,2024-06-10,Validated,0,0,0,60,0
INV0000251,FCT-264669,SUP00069,DPT009,PO0002207,2024-05-31,50772.76,DZD,30,2024-06-30,Validated,0,0,0,30,0
INV0000252,FCT-443974,SUP00014,DPT010,,2024-04-21,8140.84,DZD,45,2024-06-05,Validated,1,0,0,45,0
INV0000253,FCT-591092,SUP00006,DPT009,PO0004068,2024-08-08,11530.53,DZD,30,2024-09-07,Validated,0,0,0,30,0
INV0000254,FCT-455782,SUP00028,DPT003,PO0000032,2024-02-24,2758.89,DZD,30,2024-03-25,Validated,0,0,0,30,0
INV0000255,FCT-920427,SUP00003,DPT003,,2024-08-04,25000.0,DZD,45,2024-09-18,Validated,1,1,0,45,0
INV0000256,FCT-453295,SUP00021,DPT004,PO0003993,2024-08-21,23127.63,EUR,60,2024-10-20,Validated,0,0,0,60,0
INV0000257,FCT-596160,SUP00001,DPT001,PO0005192,2024-10-19,475.33,DZD,30,2024-11-18,Pending Review,0,0,0,30,0
INV0000258,FCT-633023,SUP00027,DPT007,PO0003502,2024-08-29,14443.85,DZD,30,2024-09-28,Validated,0,0,0,30,0
INV0000259,FCT-565808,SUP00021,DPT007,PO0000917,2024-09-10,25000.0,DZD,45,2024-10-25,Validated,0,1,0,45,0
INV0000260,FCT-275799,SUP00134,DPT010,PO0003056,2024-11-20,9685.47,DZD,45,2025-01-04,Validated,0,0,0,45,0
INV0000261,FCT-419494,SUP00001,DPT004,PO0001898,2024-08-04,40726.64,DZD,60,2024-10-03,Validated,0,0,0,60,0
INV0000262,FCT-992641,SUP00002,DPT007,PO0000601,2024-04-13,3465.18,DZD,30,2024-05-13,Validated,0,0,0,30,0
INV0000263,FCT-111125,SUP00226,DPT002,PO0004039,2024-10-04,268.46,DZD,30,2024-11-03,Validated,0,0,0,30,0
INV0000264,FCT-852710,SUP00018,DPT006,,2024-01-25,1711.16,DZD,45,2024-03-10,Validated,1,0,0,45,0
INV0000265,FCT-321310,SUP00030,DPT007,,2024-05-23,6092.78,DZD,30,2024-06-22,Validated,1,0,0,30,0
INV0000266,FCT-653756,SUP00026,DPT002,PO0004894,2024-03-21,39993.19,DZD,45,2024-05-05,Validated,0,0,0,45,0
INV0000267,FCT-397146,SUP00021,DPT001,PO0004619,2024-10-25,3841.45,DZD,45,2024-12-09,Validated,0,0,0,45,0
INV0000268,FCT-243104,SUP00091,DPT005,,2024-12-17,35605.24,EUR,30,2025-01-16,Validated,1,0,0,30,0
INV0000269,FCT-508925,SUP00060,DPT002,,2024-05-01,414.35,DZD,30,2024-05-31,Validated,1,0,0,30,0
INV0000270,FCT-502742,SUP00293,DPT007,PO0001605,2024-12-26,3364.0,EUR,30,2025-01-25,Validated,0,0,0,30,0
INV0000271,FCT-929984,SUP00087,DPT003,,2024-12-16,19802.81,USD,60,2025-02-14,Validated,1,0,0,60,0
INV0000272,FCT-263671,SUP00006,DPT002,,2024-05-08,17773.22,DZD,60,2024-07-07,Disputed,1,0,0,60,0
INV0000273,FCT-370516,SUP00176,DPT003,PO0000777,2024-03-17,20000.0,EUR,45,2024-05-01,Validated,0,1,0,45,0
INV0000274,FCT-857502,SUP00008,DPT011,PO0001490,2024-06-27,2284.61,EUR,30,2024-07-27,Pending Review,0,0,0,30,0
INV0000275,FCT-381735,SUP00074,DPT001,,2024-11-11,5119.67,DZD,30,2024-12-11,Validated,1,0,0,30,1
INV0000276,FCT-115627,SUP00033,DPT004,PO0004342,2024-11-04,2796.94,EUR,45,2024-12-19,Disputed,0,0,0,45,0
INV0000277,FCT-388895,SUP00319,DPT006,PO0004222,2024-09-24,23032.97,DZD,90,2024-12-23,Validated,0,0,0,90,0
INV0000278,FCT-510456,SUP00004,DPT001,,2024-06-23,6092.46,DZD,45,2024-08-07,Validated,1,0,0,45,0
INV0000279,FCT-292760,SUP00256,DPT008,,2024-06-04,1140.23,DZD,30,2024-07-04,Validated,1,0,0,30,0
INV0000280,FCT-246754,SUP00010,DPT009,PO0003406,2024-12-16,10196.43,USD,30,2025-01-15,Validated,0,0,0,30,0
INV0000281,FCT-489433,SUP00005,DPT004,PO0001667,2024-07-21,10837.09,DZD,30,2024-08-20,Validated,0,0,0,30,0
INV0000282,FCT-129178,SUP00010,DPT006,,2024-11-01,1600.97,DZD,15,2024-11-16,Validated,1,0,0,15,0
INV0000283,FCT-772872,SUP00211,DPT009,PO0000043,2024-10-29,2154.59,DZD,30,2024-11-28,Validated,0,0,0,30,0
INV0000284,FCT-456122,SUP00227,DPT001,PO0001273,2024-09-27,2648.02,DZD,30,2024-10-27,Validated,0,0,0,30,0
INV0000285,FCT-761466,SUP00228,DPT004,,2024-11-17,28899.33,EUR,30,2024-12-17,Pending Review,1,0,0,30,0
INV0000286,FCT-543209,SUP00019,DPT004,PO0002419,2024-08-17,5423.4,DZD,15,2024-09-01,Pending Review,0,0,0,15,0
INV0000287,FCT-103568,SUP00010,DPT001,PO0003567,2024-06-10,473.07,DZD,60,2024-08-09,Validated,0,0,0,60,0
INV0000288,FCT-987075,SUP00003,DPT007,PO0004138,2024-03-16,1504.29,DZD,30,2024-04-15,Pending Review,0,0,0,30,0
INV0000289,FCT-791626,SUP00231,DPT008,,2024-01-22,13673.97,DZD,30,2024-02-21,Validated,1,0,0,30,0
INV0000290,FCT-164471,SUP00010,DPT008,PO0001486,2024-03-07,3753.92,DZD,90,2024-06-05,Validated,0,0,0,90,0
INV0000291,FCT-453773,SUP00001,DPT006,PO0003342,2024-12-22,1463.37,DZD,30,2025-01-21,Validated,0,0,0,30,0
INV0000292,FCT-688412,SUP00002,DPT011,,2024-11-12,3884.65,DZD,90,2025-02-10,Validated,1,0,0,90,0
INV0000293,FCT-117559,SUP00031,DPT001,PO0004729,2024-06-22,18555.24,DZD,30,2024-07-22,Validated,0,0,0,30,0
INV0000294,FCT-278907,SUP00150,DPT004,PO0000432,2024-03-28,73316.22,DZD,30,2024-04-27,Validated,0,0,0,30,0
INV0000295,FCT-991862,SUP00305,DPT004,PO0002069,2024-02-08,5615.8,DZD,45,2024-03-24,Validated,0,0,0,45,0
INV0000296,FCT-754883,SUP00006,DPT009,PO0003636,2024-03-29,10541.03,EUR,45,2024-05-13,Validated,0,0,0,45,0
INV0000297,FCT-886419,SUP00156,DPT002,PO0002524,2024-03-27,5349.61,DZD,30,2024-04-26,Validated,0,0,0,30,0
INV0000298,FCT-908263,SUP00003,DPT002,,2024-11-04,7721.69,DZD,45,2024-12-19,Validated,1,0,0,45,0
INV0000299,FCT-421839,SUP00110,DPT003,PO0001214,2024-09-21,2071.95,EUR,30,2024-10-21,Validated,0,0,0,30,0
INV0000300,FCT-826085,SUP00153,DPT005,PO0000593,2024-01-17,31627.12,DZD,30,2024-02-16,Validated,0,0,0,30,0
INV0000301,FCT-713846,SUP00023,DPT012,PO0004678,2024-01-03,3543.41,DZD,90,2024-04-02,Validated,0,0,0,90,0
INV0000302,FCT-655416,SUP00005,DPT001,PO0000512,2024-09-18,1695.32,DZD,45,2024-11-02,Validated,0,0,0,45,0
INV0000303,FCT-673983,SUP00005,DPT005,PO0004297,2024-02-19,2478.71,DZD,30,2024-03-20,Validated,0,0,0,30,0
INV0000304,FCT-276560,SUP00232,DPT004,PO0001597,2024-08-12,12896.56,DZD,60,2024-10-11,Validated,0,0,0,60,0
INV0000305,FCT-986890,SUP00216,DPT012,PO0001123,2024-06-12,20000.0,EUR,30,2024-07-12,Validated,0,1,0,30,0
INV0000306,FCT-239310,SUP00002,DPT001,PO0004143,2024-01-14,34344.11,DZD,60,2024-03-14,Validated,0,0,0,60,0
INV0000307,FCT-263414,SUP00166,DPT004,PO0004966,2024-08-27,12525.1,DZD,30,2024-09-26,Validated,0,0,0,30,0
INV0000308,FCT-903032,SUP00313,DPT009,PO0000210,2024-03-07,16167.24,DZD,15,2024-03-22,Pending Review,0,0,0,15,0
INV0000309,FCT-291812,SUP00005,DPT009,PO0003908,2024-03-23,3708.86,USD,60,2024-05-22,Validated,0,0,0,60,0
INV0000310,FCT-161900,SUP00008,DPT011,PO0004592,2024-04-19,2937.57,EUR,30,2024-05-19,Validated,0,0,0,30,0
INV0000311,FCT-703036,SUP00271,DPT007,PO0003236,2024-12-08,6234.57,DZD,30,2025-01-07,Disputed,0,0,0,30,0
INV0000312,FCT-379528,SUP00017,DPT002,,2024-03-23,1532.68,EUR,90,2024-06-21,Validated,1,0,0,90,0
INV0000313,FCT-167624,SUP00009,DPT002,PO0000528,2024-04-04,10334.81,DZD,30,2024-05-04,Validated,0,0,0,30,0
INV0000314,FCT-269943,SUP00195,DPT004,PO0004247,2024-03-02,17237.62,DZD,30,2024-04-01,Validated,0,0,0,30,0
INV0000315,FCT-838810,SUP00315,DPT001,PO0004680,2024-11-21,2708.56,DZD,60,2025-01-20,Validated,0,0,0,60,0
INV0000316,FCT-235843,SUP00015,DPT002,PO0000231,2024-11-07,13269.58,DZD,30,2024-12-07,Validated,0,0,0,30,0
INV0000317,FCT-292668,SUP00187,DPT003,PO0001510,2024-12-13,8045.35,DZD,90,2025-03-13,Validated,0,0,0,90,0
INV0000318,FCT-686259,SUP00010,DPT003,PO0000402,2024-12-03,21670.02,DZD,30,2025-01-02,Validated,0,0,0,30,0
INV0000319,FCT-790331,SUP00019,DPT011,PO0004304,2024-07-02,39741.41,DZD,90,2024-09-30,Validated,0,0,0,90,0
INV0000320,FCT-603607,SUP00004,DPT011,PO0003742,2024-03-04,14750.15,DZD,45,2024-04-18,Validated,0,0,0,45,0
INV0000321,FCT-238227,SUP00037,DPT004,PO0000978,2024-06-02,5626.69,USD,15,2024-06-17,Validated,0,0,0,15,0
INV0000322,FCT-369634,SUP00003,DPT003,PO0000633,2024-07-30,24019.79,DZD,30,2024-08-29,Validated,0,0,0,30,0
INV0000323,FCT-766272,SUP00115,DPT001,PO0004670,2024-10-18,6338.55,DZD,30,2024-11-17,Disputed,0,0,0,30,0
INV0000324,FCT-518415,SUP00010,DPT001,PO0003567,2024-06-07,4423.2,DZD,15,2024-06-22,Validated,0,0,0,15,0
INV0000325,FCT-172266,SUP00024,DPT010,PO0000551,2024-01-15,2977.27,DZD,30,2024-02-14,Validated,0,0,0,30,0
INV0000326,FCT-890206,SUP00233,DPT004,PO0002507,2024-05-17,20000.0,DZD,30,2024-06-16,Validated,0,1,0,30,0
INV0000327,FCT-193691,SUP00012,DPT009,PO0001731,2024-07-22,19071.05,DZD,15,2024-08-06,Validated,0,0,0,15,0
INV0000328,FCT-715809,SUP00158,DPT005,PO0000849,2024-12-13,1833.16,DZD,30,2025-01-12,Validated,0,0,0,30,0
INV0000329,FCT-143661,SUP00004,DPT002,PO0001914,2024-08-08,1442.05,DZD,45,2024-09-22,Pending Review,0,0,0,45,0
INV0000330,FCT-472569,SUP00009,DPT007,PO0000054,2024-01-17,1475.37,DZD,30,2024-02-16,Validated,0,0,0,30,0
INV0000331,FCT-693610,SUP00006,DPT008,PO0003077,2024-07-11,19441.47,DZD,45,2024-08-25,Validated,0,0,0,45,0
INV0000332,FCT-250990,SUP00025,DPT003,PO0001574,2024-12-21,9489.77,DZD,30,2025-01-20,Validated,0,0,0,30,0
INV0000333,FCT-248977,SUP00009,DPT009,PO0000020,2024-05-24,32716.84,DZD,30,2024-06-23,Validated,0,0,0,30,0
INV0000334,FCT-689170,SUP00003,DPT005,PO0000412,2024-04-25,3304.88,EUR,30,2024-05-25,Validated,0,0,0,30,0
INV0000335,FCT-427124,SUP00007,DPT004,PO0003733,2024-01-04,1471.28,DZD,30,2024-02-03,Validated,0,0,0,30,0
INV0000336,FCT-348425,SUP00015,DPT005,,2024-07-26,35973.29,DZD,30,2024-08-25,Validated,1,0,0,30,0
INV0000337,FCT-899895,SUP00298,DPT006,PO0002284,2024-04-12,2576.62,DZD,45,2024-05-27,Validated,0,0,0,45,0
INV0000338,FCT-366391,SUP00003,DPT002,,2024-12-05,13059.14,DZD,45,2025-01-19,Validated,1,0,0,45,0
INV0000339,FCT-385536,SUP00027,DPT007,PO0002747,2024-04-02,1294.2,DZD,30,2024-05-02,Validated,0,0,0,30,0
INV0000340,FCT-819396,SUP00033,DPT004,PO0002877,2024-08-23,7390.08,DZD,30,2024-09-22,Validated,0,0,0,30,0
INV0000341,FCT-248027,SUP00024,DPT002,PO0001570,2024-08-21,4976.06,DZD,45,2024-10-05,Validated,0,0,0,45,0
INV0000342,FCT-503937,SUP00005,DPT006,PO0004709,2024-10-06,1167.31,DZD,30,2024-11-05,Validated,0,0,0,30,0
INV0000343,FCT-702691,SUP00096,DPT005,PO0000324,2024-05-21,52877.5,DZD,60,2024-07-20,Validated,0,0,0,60,0
INV0000344,FCT-162854,SUP00094,DPT001,PO0005073,2024-02-05,2161.19,DZD,45,2024-03-21,Validated,0,0,0,45,0
INV0000345,FCT-242991,SUP00008,DPT008,PO0002928,2024-03-03,2047.8,DZD,45,2024-04-17,Validated,0,0,0,45,0
INV0000346,FCT-926284,SUP00174,DPT002,PO0000771,2024-07-26,2828.46,DZD,45,2024-09-09,Pending Review,0,0,0,45,0
INV0000347,FCT-756072,SUP00260,DPT004,PO0004248,2024-04-16,489.81,DZD,30,2024-05-16,Validated,0,0,0,30,0
INV0000348,FCT-399335,SUP00003,DPT001,PO0000128,2024-04-23,4120.67,DZD,45,2024-06-07,Validated,0,0,0,45,0
INV0000349,FCT-500715,SUP00001,DPT002,PO0004663,2024-02-10,2829.34,DZD,30,2024-03-11,Validated,0,0,0,30,0
INV0000350,FCT-436888,SUP00002,DPT006,PO0000664,2024-06-02,18791.5,DZD,90,2024-08-31,Pending Review,0,0,0,90,0
INV0000351,FCT-940851,SUP00029,DPT003,PO0002443,2024-07-26,8632.82,DZD,30,2024-08-25,Validated,0,0,0,30,0
INV0000352,FCT-768755,SUP00010,DPT012,PO0005024,2024-03-27,1396.92,EUR,60,2024-05-26,Pending Review,0,0,0,60,0
INV0000353,FCT-308992,SUP00298,DPT006,PO0004911,2024-09-29,2831.7,EUR,60,2024-11-28,Validated,0,0,0,60,0
INV0000354,FCT-178030,SUP00015,DPT004,PO0001302,2024-08-12,71616.47,DZD,45,2024-09-26,Validated,0,0,0,45,0
INV0000355,FCT-537865,SUP00005,DPT009,PO0003908,2024-05-17,2103.46,DZD,60,2024-07-16,Validated,0,0,0,60,0
INV0000356,FCT-824317,SUP00243,DPT004,PO0003847,2024-07-14,15476.36,EUR,30,2024-08-13,Validated,0,0,0,30,0
INV0000357,FCT-866142,SUP00005,DPT007,PO0002316,2024-10-18,2745.95,DZD,45,2024-12-02,Validated,0,0,0,45,0
INV0000358,FCT-192375,SUP00318,DPT007,PO0001074,2024-02-16,1894.1,DZD,30,2024-03-17,Validated,0,0,0,30,0
INV0000359,FCT-684052,SUP00028,DPT005,PO0003652,2024-04-24,3219.08,DZD,45,2024-06-08,Validated,0,0,0,45,0
INV0000360,FCT-513720,SUP00010,DPT012,PO0001236,2024-09-23,32563.79,DZD,45,2024-11-07,Validated,0,0,0,45,0
INV0000361,FCT-284373,SUP00254,DPT002,PO0000791,2024-09-19,1110.48,DZD,30,2024-10-19,Validated,0,0,0,30,0
INV0000362,FCT-586650,SUP00164,DPT012,,2024-04-13,12772.68,EUR,45,2024-05-28,Validated,1,0,0,45,0
INV0000363,FCT-163657,SUP00039,DPT004,,2024-08-12,24400.37,DZD,30,2024-09-11,Validated,1,0,0,30,0
INV0000364,FCT-150836,SUP00296,DPT009,PO0001453,2024-08-02,3181.85,DZD,45,2024-09-16,Pending Review,0,0,0,45,0
INV0000365,FCT-604946,SUP00153,DPT005,PO0000593,2024-07-31,10000.0,DZD,90,2024-10-29,Validated,0,1,0,90,0
INV0000366,FCT-251238,SUP00148,DPT004,PO0004281,2024-11-12,15797.43,DZD,30,2024-12-12,Validated,0,0,0,30,0
INV0000367,FCT-611992,SUP00250,DPT001,PO0003428,2024-03-27,2374.26,DZD,30,2024-04-26,Validated,0,0,0,30,0
INV0000368,FCT-980856,SUP00022,DPT003,PO0002496,2024-05-25,2013.69,DZD,30,2024-06-24,Validated,0,0,0,30,0
INV0000369,FCT-293205,SUP00003,DPT009,,2024-06-06,5028.84,DZD,45,2024-07-21,Validated,1,0,0,45,0
INV0000370,FCT-748458,SUP00024,DPT001,PO0001176,2024-08-21,6798.09,DZD,15,2024-09-05,Pending Review,0,0,0,15,0
INV0000371,FCT-811727,SUP00035,DPT002,PO0002397,2024-09-11,3923.72,DZD,30,2024-10-11,Validated,0,0,0,30,0
INV0000372,FCT-215688,SUP00007,DPT003,PO0000148,2024-11-10,11496.57,DZD,30,2024-12-10,Pending Review,0,0,0,30,0
INV0000373,FCT-312669,SUP00258,DPT003,PO0000707,2024-02-24,2465.5,DZD,30,2024-03-25,Validated,0,0,0,30,0
INV0000374,FCT-292210,SUP00016,DPT002,PO0001860,2024-08-15,2104.08,DZD,30,2024-09-14,Pending Review,0,0,0,30,0
INV0000375,FCT-974852,SUP00269,DPT005,PO0003990,2024-03-03,6030.23,DZD,45,2024-04-17,Validated,0,0,0,45,0
INV0000376,FCT-628225,SUP00046,DPT009,PO0004633,2024-12-24,7806.86,DZD,30,2025-01-23,Disputed,0,0,0,30,0
INV0000377,FCT-740407,SUP00016,DPT001,PO0001625,2024-01-02,27138.68,DZD,30,2024-02-01,Validated,0,0,0,30,0
INV0000378,FCT-207147,SUP00009,DPT003,PO0005102,2024-01-30,10122.1,DZD,30,2024-02-29,Validated,0,0,0,30,0
INV0000379,FCT-645132,SUP00003,DPT003,PO0000701,2024-11-23,5000.0,DZD,30,2024-12-23,Validated,0,1,0,30,0
INV0000380,FCT-602674,SUP00025,DPT003,PO0001107,2024-05-12,4036.9,EUR,30,2024-06-11,Pending Review,0,0,0,30,0
INV0000381,FCT-689568,SUP00141,DPT002,PO0002834,2024-05-07,4068.45,DZD,30,2024-06-06,Validated,0,0,0,30,0
INV0000382,FCT-502385,SUP00012,DPT003,PO0004630,2024-09-13,2890.31,DZD,60,2024-11-12,Validated,0,0,0,60,0
INV0000383,FCT-105880,SUP00198,DPT012,PO0000906,2024-02-19,7407.33,DZD,60,2024-04-19,Pending Review,0,0,0,60,0
INV0000384,FCT-698667,SUP00096,DPT003,,2024-06-27,7096.98,DZD,30,2024-07-27,Disputed,1,0,0,30,0
INV0000385,FCT-424756,SUP00026,DPT003,PO0004933,2024-04-28,6710.08,DZD,90,2024-07-27,Validated,0,0,0,90,0
INV0000386,FCT-335805,SUP00015,DPT003,,2024-04-04,4755.25,DZD,30,2024-05-04,Validated,1,0,0,30,0
INV0000387,FCT-880116,SUP00243,DPT008,PO0002742,2024-03-13,5715.67,DZD,30,2024-04-12,Validated,0,0,0,30,0
INV0000388,FCT-255271,SUP00235,DPT007,,2024-05-02,20000.0,DZD,45,2024-06-16,Validated,1,1,0,45,0
INV0000389,FCT-929454,SUP00093,DPT009,PO0002193,2024-07-01,8229.48,EUR,30,2024-07-31,Validated,0,0,0,30,0
INV0000390,FCT-542784,SUP00002,DPT006,,2024-09-21,20000.0,USD,90,2024-12-20,Validated,1,1,0,90,0
INV0000391,FCT-272203,SUP00003,DPT001,PO0003280,2024-03-11,10292.82,USD,45,2024-04-25,Validated,0,0,0,45,0
INV0000392,FCT-860140,SUP00129,DPT004,PO0002367,2024-10-14,4913.01,DZD,45,2024-11-28,Disputed,0,0,0,45,0
INV0000393,FCT-908562,SUP00211,DPT012,,2024-03-08,11130.09,DZD,45,2024-04-22,Validated,1,0,0,45,0
INV0000394,FCT-951846,SUP00030,DPT004,,2024-08-19,6148.31,DZD,30,2024-09-18,Validated,1,0,0,30,0
INV0000395,FCT-435855,SUP00092,DPT001,PO0003228,2024-05-18,1425.34,DZD,45,2024-07-02,Validated,0,0,0,45,0
INV0000396,FCT-932046,SUP00030,DPT004,PO0002641,2024-11-20,3078.71,DZD,30,2024-12-20,Validated,0,0,0,30,0
INV0000397,FCT-726325,SUP00007,DPT007,,2024-09-09,59427.95,DZD,30,2024-10-09,Validated,1,0,0,30,0
INV0000398,FCT-454902,SUP00160,DPT003,PO0000801,2024-07-09,22967.81,DZD,45,2024-08-23,Validated,0,0,0,45,0
INV0000399,FCT-887768,SUP00024,DPT002,PO0003373,2024-01-24,4256.94,DZD,45,2024-03-09,Validated,0,0,0,45,0
INV0000400,FCT-563255,SUP00014,DPT004,PO0003237,2024-10-27,13045.09,DZD,45,2024-12-11,Validated,0,0,0,45,0
INV0000401,FCT-300079,SUP00005,DPT012,PO0002292,2024-12-27,7719.42,DZD,30,2025-01-26,Pending Review,0,0,0,30,0
INV0000402,FCT-774706,SUP00295,DPT002,PO0003775,2024-02-09,25000.0,DZD,90,2024-05-09,Validated,0,1,0,90,0
INV0000403,FCT-222388,SUP00002,DPT009,PO0000746,2024-07-16,5171.78,DZD,60,2024-09-14,Validated,0,0,0,60,0
INV0000404,FCT-363929,SUP00234,DPT001,PO0004203,2024-12-25,7770.93,DZD,30,2025-01-24,Validated,0,0,0,30,0
