payment_id,invoice_id,supplier_id,department_id,payment_date,payment_amount,payment_method,payment_status,payment_weekday,weekend_payment_flag,cash_payment_flag,pending_or_failed_payment_flag
PAY0000238,INV0000255,SUP00003,DPT003,2024-08-31,25410.34,Bank Transfer,Completed,Saturday,1,0,0
PAY0000239,INV0000256,SUP00006,DPT005,2024-10-18,23571.29,Bank Transfer,Completed,Friday,0,0,0
PAY0000240,INV0000257,SUP00152,DPT009,2024-12-28,483.67,Bank Transfer,Completed,Saturday,1,0,0
PAY0000241,INV0000258,SUP00062,DPT006,2024-10-25,14564.1,Bank Transfer,Completed,Friday,0,0,0
PAY0000242,INV0000259,SUP00046,DPT004,2024-10-29,25194.52,Bank Transfer,Completed,Tuesday,0,0,0
PAY0000243,INV0000260,SUP00003,DPT004,2025-01-03,9559.01,Bank Transfer,Completed,Friday,0,0,0
PAY0000244,INV0000261,SUP00006,DPT012,2024-09-21,39540.32,Bank Transfer,Completed,Saturday,1,0,0
PAY0000245,INV0000262,SUP00019,DPT002,2024-05-27,3478.96,Bank Transfer,Completed,Monday,0,0,0
PAY0000246,INV0000263,SUP00025,DPT002,2024-11-01,267.51,Bank Transfer,Completed,Friday,0,0,0
PAY0000247,INV0000265,SUP00030,DPT007,2024-07-21,6057.11,Bank Transfer,Completed,Sunday,1,0,0
PAY0000248,INV0000266,SUP00163,DPT004,2024-05-11,39157.02,Card,Completed,Saturday,1,0,0
PAY0000249,INV0000267,SUP00106,DPT001,2024-12-16,3884.19,Bank Transfer,Completed,Monday,0,0,0
PAY0000250,INV0000268,SUP00091,DPT005,2024-12-21,35506.58,Check,Completed,Saturday,1,0,0
PAY0000251,INV0000269,SUP00060,DPT002,2024-05-25,407.92,Bank Transfer,Completed,Saturday,1,0,0
PAY0000252,INV0000270,SUP00007,DPT001,2025-03-04,3329.52,Check,Completed,Tuesday,0,0,0
PAY0000253,INV0000271,SUP00087,DPT003,2025-01-22,19480.07,Bank Transfer,Completed,Wednesday,0,0,0
PAY0000254,INV0000272,SUP00006,DPT002,2024-07-07,17687.85,Bank Transfer,Completed,Sunday,1,0,0
PAY0000255,INV0000273,SUP00151,DPT004,2024-05-01,19995.39,Bank Transfer,Completed,Wednesday,0,0,0
PAY0000256,INV0000274,SUP00025,DPT008,2024-08-05,2300.97,Check,Completed,Monday,0,0,0
PAY0000257,INV0000275,SUP00074,DPT001,2024-12-22,4979.11,Bank Transfer,Completed,Sunday,1,0,0
PAY0000258,INV0000276,SUP00240,DPT004,2024-12-13,2802.6,Bank Transfer,Completed,Friday,0,0,0
PAY0000259,INV0000277,SUP00017,DPT004,2025-01-12,22496.64,Bank Transfer,Completed,Sunday,1,0,0
PAY0000260,INV0000278,SUP00004,DPT001,2024-07-31,6053.27,Bank Transfer,Completed,Wednesday,0,0,0
PAY0000261,INV0000279,SUP00256,DPT008,2024-07-18,1147.31,Cash,Completed,Thursday,0,1,0
PAY0000262,INV0000280,SUP00016,DPT001,2024-12-22,10160.69,Bank Transfer,Completed,Sunday,1,0,0
PAY0000263,INV0000281,SUP00020,DPT011,2024-08-10,10501.63,Check,Completed,Saturday,1,0,0
PAY0000264,INV0000282,SUP00010,DPT006,2024-10-24,1589.51,Bank Transfer,Completed,Thursday,0,0,0
PAY0000265,INV0000283,SUP00022,DPT003,2024-12-07,2205.0,Card,Completed,Saturday,1,0,0
PAY0000266,INV0000284,SUP00038,DPT011,2024-11-06,2688.79,Bank Transfer,Failed,Wednesday,0,0,1
PAY0000267,INV0000285,SUP00228,DPT004,2024-12-14,29957.04,Check,Completed,Saturday,1,0,0
PAY0000268,INV0000286,SUP00155,DPT002,2024-09-10,5428.64,Bank Transfer,Completed,Tuesday,0,0,0
PAY0000269,INV0000287,SUP00033,DPT003,2024-07-23,467.9,Card,Completed,Tuesday,0,0,0
PAY0000270,INV0000288,SUP00181,DPT006,2024-05-11,1495.12,Bank Transfer,Pending,Saturday,1,0,1
PAY0000271,INV0000289,SUP00231,DPT008,2024-03-12,13706.41,Bank Transfer,Completed,Tuesday,0,0,0
PAY0000272,INV0000290,SUP00002,DPT007,2024-07-15,3736.76,Bank Transfer,Completed,Monday,0,0,0
PAY0000273,INV0000291,SUP00080,DPT011,2025-01-03,1478.75,Bank Transfer,Pending,Friday,0,0,1
PAY0000274,INV0000292,SUP00002,DPT011,2025-02-05,3916.05,Card,Completed,Wednesday,0,0,0
PAY0000275,INV0000293,SUP00011,DPT002,2024-07-30,18153.99,Bank Transfer,Completed,Tuesday,0,0,0
PAY0000276,INV0000294,SUP00180,DPT011,2024-05-03,74269.62,Bank Transfer,Completed,Friday,0,0,0
PAY0000277,INV0000295,SUP00197,DPT001,2024-03-09,5629.56,Bank Transfer,Completed,Saturday,1,0,0
PAY0000278,INV0000297,SUP00029,DPT002,2024-04-22,5476.41,Bank Transfer,Completed,Monday,0,0,0
PAY0000279,INV0000298,SUP00003,DPT002,2025-02-02,7838.8,Bank Transfer,Failed,Sunday,1,0,1
PAY0000280,INV0000299,SUP00005,DPT004,2024-10-18,2106.5,Bank Transfer,Completed,Friday,0,0,0
PAY0000281,INV0000300,SUP00009,DPT002,2024-04-10,31589.86,Bank Transfer,Completed,Wednesday,0,0,0
PAY0000282,INV0000301,SUP00017,DPT009,2024-04-24,3473.67,Bank Transfer,Completed,Wednesday,0,0,0
PAY0000283,INV0000302,SUP00041,DPT001,2024-10-26,1728.78,Bank Transfer,Completed,Saturday,1,0,0
PAY0000284,INV0000303,SUP00112,DPT004,2024-05-23,2506.67,Bank Transfer,Completed,Thursday,0,0,0
PAY0000285,INV0000304,SUP00006,DPT011,2024-10-14,13224.9,Bank Transfer,Completed,Monday,0,0,0
PAY0000286,INV0000305,SUP00007,DPT006,2024-07-14,19857.92,Bank Transfer,Completed,Sunday,1,0,0
PAY0000287,INV0000306,SUP00006,DPT006,2024-02-23,34525.93,Bank Transfer,Completed,Friday,0,0,0
PAY0000288,INV0000307,SUP00176,DPT012,2024-10-14,12536.36,Bank Transfer,Completed,Monday,0,0,0
PAY0000289,INV0000308,SUP00010,DPT001,2024-05-01,16013.13,Bank Transfer,Completed,Wednesday,0,0,0
PAY0000290,INV0000309,SUP00006,DPT003,2024-05-08,3617.61,Bank Transfer,Completed,Wednesday,0,0,0
PAY0000291,INV0000310,SUP00023,DPT001,2024-05-07,2923.29,Bank Transfer,Completed,Tuesday,0,0,0
PAY0000292,INV0000311,SUP00009,DPT002,2025-02-09,6161.15,Bank Transfer,Completed,Sunday,1,0,0
PAY0000293,INV0000312,SUP00017,DPT002,2024-07-07,1561.74,Bank Transfer,Pending,Sunday,1,0,1
PAY0000294,INV0000313,SUP00217,DPT006,2024-04-27,10391.33,Bank Transfer,Completed,Saturday,1,0,0
PAY0000295,INV0000315,SUP00006,DPT007,2025-02-24,2688.87,Check,Completed,Monday,0,0,0
PAY0000296,INV0000316,SUP00008,DPT008,2024-12-04,13508.98,Bank Transfer,Completed,Wednesday,0,0,0
PAY0000297,INV0000317,SUP00002,DPT004,2025-03-18,8154.97,Bank Transfer,Completed,Tuesday,0,0,0
PAY0000298,INV0000318,SUP00262,DPT005,2024-11-27,21727.29,Bank Transfer,Completed,Wednesday,0,0,0
PAY0000299,INV0000319,SUP00142,DPT002,2024-12-16,39749.07,Bank Transfer,Completed,Monday,0,0,0
PAY0000300,INV0000320,SUP00026,DPT008,2024-05-01,14543.77,Bank Transfer,Pending,Wednesday,0,0,1
PAY0000301,INV0000321,SUP00061,DPT004,2024-07-29,5646.5,Bank Transfer,Completed,Monday,0,0,0
PAY0000302,INV0000322,SUP00009,DPT009,2024-09-28,23973.04,Bank Transfer,Completed,Saturday,1,0,0
PAY0000303,INV0000323,SUP00020,DPT005,2024-12-20,6453.97,Bank Transfer,Completed,Friday,0,0,0
PAY0000304,INV0000325,SUP00217,DPT003,2024-02-07,2998.79,Bank Transfer,Completed,Wednesday,0,0,0
PAY0000305,INV0000326,SUP00169,DPT003,2024-06-27,19913.81,Bank Transfer,Completed,Thursday,0,0,0
PAY0000306,INV0000327,SUP00010,DPT004,2024-09-10,19451.88,Bank Transfer,Completed,Tuesday,0,0,0
PAY0000307,INV0000328,SUP00180,DPT006,2025-01-10,1818.35,Bank Transfer,Completed,Friday,0,0,0
PAY0000308,INV0000329,SUP00004,DPT004,2024-09-20,1433.51,Bank Transfer,Completed,Friday,0,0,0
PAY0000309,INV0000330,SUP00007,DPT009,2024-04-15,1478.62,Bank Transfer,Completed,Monday,0,0,0
PAY0000310,INV0000331,SUP00004,DPT001,2024-09-07,19638.5,Bank Transfer,Completed,Saturday,1,0,0
PAY0000311,INV0000332,SUP00008,DPT011,2025-01-25,9555.51,Bank Transfer,Completed,Saturday,1,0,0
PAY0000312,INV0000333,SUP00008,DPT011,2024-07-03,33634.93,Bank Transfer,Completed,Wednesday,0,0,0
PAY0000313,INV0000334,SUP00262,DPT002,2024-04-27,3336.4,Bank Transfer,Completed,Saturday,1,0,0
PAY0000314,INV0000335,SUP00013,DPT001,2024-02-02,1432.61,Bank Transfer,Completed,Friday,0,0,0
PAY0000315,INV0000336,SUP00015,DPT005,2024-08-15,36115.48,Bank Transfer,Completed,Thursday,0,0,0
PAY0000316,INV0000337,SUP00004,DPT001,2024-06-30,2581.99,Bank Transfer,Completed,Sunday,1,0,0
PAY0000317,INV0000338,SUP00003,DPT002,2025-01-21,12896.39,Bank Transfer,Completed,Tuesday,0,0,0
PAY0000318,INV0000339,SUP00008,DPT004,2024-06-28,1291.55,Bank Transfer,Completed,Friday,0,0,0
PAY0000319,INV0000340,SUP00005,DPT006,2024-10-17,7250.08,Bank Transfer,Completed,Thursday,0,0,0
PAY0000320,INV0000341,SUP00014,DPT002,2024-11-07,5000.09,Bank Transfer,Completed,Thursday,0,0,0
PAY0000321,INV0000342,SUP00007,DPT011,2024-11-15,1166.0,Bank Transfer,Completed,Friday,0,0,0
PAY0000322,INV0000343,SUP00006,DPT002,2024-07-10,52135.51,Bank Transfer,Completed,Wednesday,0,0,0
PAY0000323,INV0000344,SUP00113,DPT002,2024-03-16,2146.72,Bank Transfer,Completed,Saturday,1,0,0
PAY0000324,INV0000345,SUP00286,DPT002,2024-04-27,2085.85,Bank Transfer,Pending,Saturday,1,0,1
PAY0000325,INV0000346,SUP00001,DPT011,2024-09-20,2834.42,Bank Transfer,Completed,Friday,0,0,0
PAY0000326,INV0000347,SUP00147,DPT010,2024-05-06,487.83,Bank Transfer,Completed,Monday,0,0,0
PAY0000327,INV0000348,SUP00119,DPT001,2024-05-06,4078.45,Bank Transfer,Completed,Monday,0,0,0
PAY0000328,INV0000349,SUP00076,DPT008,2024-02-16,2856.2,Bank Transfer,Completed,Friday,0,0,0
PAY0000329,INV0000350,SUP00139,DPT001,2024-08-15,19031.88,Bank Transfer,Completed,Thursday,0,0,0
PAY0000330,INV0000352,SUP00277,DPT001,2024-09-07,1412.87,Card,Completed,Saturday,1,0,0
PAY0000331,INV0000353,SUP00006,DPT009,2024-11-27,2860.28,Bank Transfer,Completed,Wednesday,0,0,0
PAY0000332,INV0000354,SUP00027,DPT004,2024-09-01,72774.96,Bank Transfer,Pending,Sunday,1,0,1
PAY0000333,INV0000355,SUP00116,DPT005,2024-11-09,2093.84,Bank Transfer,Completed,Saturday,1,0,0
PAY0000334,INV0000356,SUP00267,DPT001,2024-12-08,15314.84,Bank Transfer,Completed,Sunday,1,0,0
PAY0000335,INV0000357,SUP00028,DPT011,2025-03-14,2761.87,Card,Completed,Friday,0,0,0
PAY0000336,INV0000358,SUP00307,DPT012,2024-04-27,1898.19,Bank Transfer,Completed,Saturday,1,0,0
PAY0000337,INV0000359,SUP00118,DPT002,2024-04-20,3208.67,Bank Transfer,Completed,Saturday,1,0,0
PAY0000338,INV0000361,SUP00213,DPT007,2024-10-24,1111.89,Bank Transfer,Completed,Thursday,0,0,0
PAY0000339,INV0000362,SUP00164,DPT012,2024-06-07,13160.68,Bank Transfer,Completed,Friday,0,0,0
PAY0000340,INV0000363,SUP00039,DPT004,2024-10-19,24538.94,Bank Transfer,Completed,Saturday,1,0,0
PAY0000341,INV0000364,SUP00186,DPT002,2024-10-19,3218.86,Bank Transfer,Completed,Saturday,1,0,0
PAY0000342,INV0000365,SUP00002,DPT003,2024-11-17,9788.56,Bank Transfer,Completed,Sunday,1,0,0
PAY0000343,INV0000366,SUP00281,DPT006,2024-12-25,16084.95,Bank Transfer,Pending,Wednesday,0,0,1
PAY0000344,INV0000367,SUP00216,DPT004,2024-04-16,2377.3,Bank Transfer,Completed,Tuesday,0,0,0
PAY0000345,INV0000368,SUP00107,DPT001,2024-09-08,2019.0,Bank Transfer,Completed,Sunday,1,0,0
PAY0000346,INV0000369,SUP00003,DPT009,2024-07-18,5012.73,Check,Completed,Thursday,0,0,0
PAY0000347,INV0000370,SUP00010,DPT010,2024-10-08,6678.5,Bank Transfer,Pending,Tuesday,0,0,1
PAY0000348,INV0000371,SUP00009,DPT004,2024-11-17,3833.52,Cash,Pending,Sunday,1,1,1
PAY0000349,INV0000372,SUP00009,DPT005,2024-11-16,11362.35,Bank Transfer,Completed,Saturday,1,0,0
PAY0000350,INV0000373,SUP00127,DPT004,2024-04-23,2595.99,Bank Transfer,Completed,Tuesday,0,0,0
PAY0000351,INV0000374,SUP00247,DPT005,2024-10-22,2152.79,Bank Transfer,Completed,Tuesday,0,0,0
PAY0000352,INV0000375,SUP00133,DPT001,2024-05-14,6045.15,Bank Transfer,Completed,Tuesday,0,0,0
PAY0000353,INV0000376,SUP00019,DPT004,2025-01-20,7854.53,Bank Transfer,Completed,Monday,0,0,0
PAY0000354,INV0000377,SUP00302,DPT004,2024-02-21,27756.66,Check,Completed,Wednesday,0,0,0
PAY0000355,INV0000378,SUP00239,DPT012,2024-02-06,10157.74,Bank Transfer,Completed,Tuesday,0,0,0
PAY0000356,INV0000379,SUP00135,DPT001,2024-12-03,4858.3,Bank Transfer,Completed,Tuesday,0,0,0
PAY0000357,INV0000380,SUP00020,DPT003,2024-07-31,4114.84,Bank Transfer,Completed,Wednesday,0,0,0
PAY0000358,INV0000382,SUP00021,DPT009,2024-11-09,2893.31,Bank Transfer,Completed,Saturday,1,0,0
PAY0000359,INV0000383,SUP00006,DPT004,2024-04-04,7433.46,Bank Transfer,Completed,Thursday,0,0,0
PAY0000360,INV0000384,SUP00096,DPT003,2024-07-26,7094.89,Bank Transfer,Completed,Friday,0,0,0
PAY0000361,INV0000386,SUP00015,DPT003,2024-06-12,4740.52,Bank Transfer,Completed,Wednesday,0,0,0
PAY0000362,INV0000387,SUP00279,DPT005,2024-03-06,5785.12,Bank Transfer,Failed,Wednesday,0,0,1
PAY0000363,INV0000388,SUP00235,DPT007,2024-06-09,20048.05,Bank Transfer,Completed,Sunday,1,0,0
PAY0000364,INV0000389,SUP00074,DPT005,2024-08-04,8258.96,Bank Transfer,Completed,Sunday,1,0,0
PAY0000365,INV0000390,SUP00002,DPT006,2025-01-03,19748.33,Bank Transfer,Completed,Friday,0,0,0
PAY0000366,INV0000391,SUP00001,DPT001,2024-05-12,10653.59,Bank Transfer,Failed,Sunday,1,0,1
PAY0000367,INV0000392,SUP00108,DPT006,2025-03-26,5011.12,Check,Completed,Wednesday,0,0,0
PAY0000368,INV0000393,SUP00211,DPT012,2024-04-10,11301.83,Bank Transfer,Completed,Wednesday,0,0,0
PAY0000369,INV0000394,SUP00030,DPT004,2024-09-19,6297.1,Check,Completed,Thursday,0,0,0
PAY0000370,INV0000395,SUP00001,DPT009,2024-06-17,1428.86,Bank Transfer,Completed,Monday,0,0,0
PAY0000371,INV0000396,SUP00005,DPT005,2025-01-11,3126.72,Bank Transfer,Completed,Saturday,1,0,0
PAY0000372,INV0000397,SUP00007,DPT007,2024-10-13,60200.51,Bank Transfer,Completed,Sunday,1,0,0
PAY0000373,INV0000398,SUP00101,DPT003,2024-09-03,23023.31,Bank Transfer,Completed,Tuesday,0,0,0
PAY0000374,INV0000399,SUP00028,DPT012,2024-03-02,4253.57,Bank Transfer,Completed,Saturday,1,0,0
PAY0000375,INV0000400,SUP00004,DPT002,2024-12-28,13046.3,Cash,Completed,Saturday,1,1,0
PAY0000376,INV0000401,SUP00030,DPT002,2025-04-26,7744.51,Bank Transfer,Completed,Saturday,1,0,0
PAY0000377,INV0000402,SUP00244,DPT001,2024-04-19,24521.12,Bank Transfer,Completed,Friday,0,0,0
PAY0000378,INV0000403,SUP00024,DPT005,2024-10-04,5223.62,Bank Transfer,Completed,Friday,0,0,0
PAY0000379,INV0000404,SUP00005,DPT006,2025-01-08,7912.17,Card,Completed,Wednesday,0,0,0
PAY0000380,INV0000407,SUP00004,DPT006,2024-11-26,254.58,Bank Transfer,Completed,Tuesday,0,0,0
PAY0000381,INV0000408,SUP00006,DPT002,2025-02-12,8034.01,Check,Completed,Wednesday,0,0,0
PAY0000382,INV0000409,SUP00065,DPT008,2024-05-27,18849.45,Bank Transfer,Completed,Monday,0,0,0
PAY0000383,INV0000410,SUP00014,DPT003,2025-01-08,41818.36,Bank Transfer,Completed,Wednesday,0,0,0
PAY0000384,INV0000411,SUP00259,DPT004,2024-04-18,10261.33,Bank Transfer,Completed,Thursday,0,0,0
PAY0000385,INV0000412,SUP00151,DPT003,2024-11-27,3918.3,Bank Transfer,Completed,Wednesday,0,0,0
PAY0000386,INV0000413,SUP00005,DPT003,2024-09-24,2370.67,Bank Transfer,Completed,Tuesday,0,0,0
PAY0000387,INV0000414,SUP00244,DPT008,2024-06-01,3420.38,Bank Transfer,Completed,Saturday,1,0,0
PAY0000388,INV0000415,SUP00109,DPT012,2024-11-23,952.43,Bank Transfer,Completed,Saturday,1,0,0
PAY0000389,INV0000416,SUP00029,DPT005,2025-04-04,4544.44,Bank Transfer,Completed,Friday,0,0,0
PAY0000390,INV0000418,SUP00114,DPT003,2024-06-07,3038.58,Bank Transfer,Pending,Friday,0,0,1
PAY0000391,INV0000419,SUP00261,DPT006,2025-01-03,4788.96,Bank Transfer,Completed,Friday,0,0,0
PAY0000392,INV0000420,SUP00002,DPT004,2025-02-06,8840.22,Bank Transfer,Completed,Thursday,0,0,0
PAY0000393,INV0000421,SUP00017,DPT009,2025-03-16,901.86,Check,Completed,Sunday,1,0,0
PAY0000394,INV0000422,SUP00283,DPT006,2024-08-22,3978.14,Bank Transfer,Completed,Thursday,0,0,0
PAY0000395,INV0000423,SUP00018,DPT004,2024-12-09,13233.12,Check,Completed,Monday,0,0,0
PAY0000396,INV0000424,SUP00002,DPT011,2024-07-30,29747.94,Bank Transfer,Completed,Tuesday,0,0,0
PAY0000397,INV0000426,SUP00138,DPT007,2024-06-02,76075.65,Bank Transfer,Completed,Sunday,1,0,0
PAY0000398,INV0000427,SUP00144,DPT004,2024-06-30,13303.78,Check,Completed,Sunday,1,0,0
PAY0000399,INV0000428,SUP00004,DPT001,2024-05-20,6543.21,Bank Transfer,Completed,Monday,0,0,0
PAY0000400,INV0000429,SUP00008,DPT001,2024-09-05,25046.54,Bank Transfer,Completed,Thursday,0,0,0
PAY0000401,INV0000430,SUP00063,DPT006,2024-10-29,3375.92,Bank Transfer,Completed,Tuesday,0,0,0
PAY0000402,INV0000432,SUP00006,DPT010,2024-11-09,17644.59,Bank Transfer,Completed,Saturday,1,0,0
PAY0000403,INV0000433,SUP00025,DPT003,2024-04-02,11282.45,Bank Transfer,Completed,Tuesday,0,0,0
PAY0000404,INV0000434,SUP00062,DPT003,2024-07-22,20223.51,Bank Transfer,Completed,Monday,0,0,0
PAY0000405,INV0000435,SUP00002,DPT007,2024-12-26,19901.65,Bank Transfer,Pending,Thursday,0,0,1
PAY0000406,INV0000436,SUP00008,DPT002,2024-08-04,61273.83,Bank Transfer,Failed,Sunday,1,0,1
PAY0000407,INV0000437,SUP00273,DPT001,2024-04-12,25188.41,Bank Transfer,Completed,Friday,0,0,0
PAY0000408,INV0000439,SUP00012,DPT005,2024-07-30,4374.46,Bank Transfer,Completed,Tuesday,0,0,0
PAY0000409,INV0000440,SUP00243,DPT004,2024-09-14,23031.66,Bank Transfer,Completed,Saturday,1,0,0
PAY0000410,INV0000442,SUP00310,DPT007,2024-12-08,23620.73,Bank Transfer,Completed,Sunday,1,0,0
PAY0000411,INV0000443,SUP00301,DPT009,2024-04-13,8349.17,Bank Transfer,Completed,Saturday,1,0,0
PAY0000412,INV0000444,SUP00094,DPT003,2024-09-13,5748.98,Bank Transfer,Completed,Friday,0,0,0
PAY0000413,INV0000445,SUP00027,DPT009,2024-10-30,13172.23,Bank Transfer,Completed,Wednesday,0,0,0
PAY0000414,INV0000447,SUP00043,DPT004,2025-01-24,9295.0,Bank Transfer,Completed,Friday,0,0,0
PAY0000415,INV0000448,SUP00020,DPT003,2024-11-09,12647.05,Bank Transfer,Completed,Saturday,1,0,0
PAY0000416,INV0000449,SUP00111,DPT004,2025-01-24,9886.87,Bank Transfer,Completed,Friday,0,0,0
PAY0000417,INV0000450,SUP00003,DPT001,2025-03-22,18754.16,Bank Transfer,Completed,Saturday,1,0,0
PAY0000418,INV0000451,SUP00223,DPT002,2024-05-25,6345.01,Bank Transfer,Completed,Saturday,1,0,0
PAY0000419,INV0000452,SUP00301,DPT003,2025-02-10,7472.04,Bank Transfer,Completed,Monday,0,0,0
PAY0000420,INV0000453,SUP00007,DPT003,2025-01-15,1904.0,Bank Transfer,Completed,Wednesday,0,0,0
PAY0000421,INV0000454,SUP00104,DPT003,2024-04-11,18556.35,Bank Transfer,Completed,Thursday,0,0,0
PAY0000422,INV0000455,SUP00204,DPT004,2024-11-02,43667.56,Bank Transfer,Completed,Saturday,1,0,0
PAY0000423,INV0000456,SUP00058,DPT002,2024-11-26,25147.41,Bank Transfer,Completed,Tuesday,0,0,0
PAY0000424,INV0000457,SUP00282,DPT006,2024-04-17,12296.0,Card,Completed,Wednesday,0,0,0
PAY0000425,INV0000458,SUP00033,DPT003,2024-02-22,4998.83,Bank Transfer,Completed,Thursday,0,0,0
PAY0000426,INV0000459,SUP00009,DPT001,2024-05-23,4989.27,Bank Transfer,Completed,Thursday,0,0,0
PAY0000427,INV0000460,SUP00027,DPT002,2024-04-06,12373.43,Card,Pending,Saturday,1,0,1
PAY0000428,INV0000461,SUP00028,DPT005,2024-05-17,5805.65,Bank Transfer,Completed,Friday,0,0,0
PAY0000429,INV0000462,SUP00009,DPT006,2024-05-27,9620.62,Bank Transfer,Completed,Monday,0,0,0
PAY0000430,INV0000463,SUP00195,DPT009,2024-06-27,3974.72,Bank Transfer,Completed,Thursday,0,0,0
PAY0000431,INV0000464,SUP00095,DPT002,2024-06-24,33748.14,Bank Transfer,Completed,Monday,0,0,0
PAY0000432,INV0000465,SUP00017,DPT005,2025-03-14,4599.82,Bank Transfer,Completed,Friday,0,0,0
PAY0000433,INV0000466,SUP00022,DPT004,2024-11-12,2492.01,Card,Completed,Tuesday,0,0,0
PAY0000434,INV0000467,SUP00017,DPT009,2024-05-15,8947.55,Bank Transfer,Completed,Wednesday,0,0,0
PAY0000435,INV0000468,SUP00025,DPT008,2025-02-13,2305.09,Bank Transfer,Completed,Thursday,0,0,0
PAY0000436,INV0000469,SUP00042,DPT002,2025-01-12,7925.83,Card,Completed,Sunday,1,0,0
PAY0000437,INV0000470,SUP00013,DPT011,2024-06-28,39825.01,Bank Transfer,Completed,Friday,0,0,0
PAY0000438,INV0000471,SUP00213,DPT003,2024-07-09,5705.5,Bank Transfer,Completed,Tuesday,0,0,0
PAY0000439,INV0000472,SUP00278,DPT011,2024-08-22,1267.13,Bank Transfer,Completed,Thursday,0,0,0
PAY0000440,INV0000476,SUP00007,DPT001,2025-01-17,13945.96,Bank Transfer,Completed,Friday,0,0,0
PAY0000441,INV0000477,SUP00007,DPT007,2024-12-05,2923.4,Bank Transfer,Completed,Thursday,0,0,0
PAY0000442,INV0000478,SUP00003,DPT001,2024-05-14,3597.35,Check,Completed,Tuesday,0,0,0
PAY0000443,INV0000479,SUP00024,DPT002,2024-12-27,12424.95,Bank Transfer,Completed,Friday,0,0,0
PAY0000444,INV0000480,SUP00013,DPT003,2024-04-20,37581.63,Bank Transfer,Completed,Saturday,1,0,0
PAY0000445,INV0000481,SUP00061,DPT012,2024-04-05,3829.97,Check,Completed,Friday,0,0,0
PAY0000446,INV0000482,SUP00025,DPT012,2025-02-09,6245.28,Cash,Completed,Sunday,1,1,0
PAY0000447,INV0000483,SUP00007,DPT004,2024-12-10,20777.43,Bank Transfer,Completed,Tuesday,0,0,0
PAY0000448,INV0000484,SUP00019,DPT005,2024-05-04,7175.0,Bank Transfer,Completed,Saturday,1,0,0
PAY0000449,INV0000485,SUP00001,DPT002,2024-11-18,12534.71,Bank Transfer,Completed,Monday,0,0,0
PAY0000450,INV0000486,SUP00048,DPT004,2024-04-13,5080.56,Bank Transfer,Completed,Saturday,1,0,0
PAY0000451,INV0000487,SUP00009,DPT012,2024-05-02,5969.84,Bank Transfer,Completed,Thursday,0,0,0
PAY0000452,INV0000488,SUP00004,DPT009,2025-03-14,2937.86,Bank Transfer,Completed,Friday,0,0,0
PAY0000453,INV0000489,SUP00003,DPT007,2024-10-08,873.83,Bank Transfer,Completed,Tuesday,0,0,0
PAY0000454,INV0000490,SUP00152,DPT003,2024-03-07,2132.21,Bank Transfer,Completed,Thursday,0,0,0
PAY0000455,INV0000491,SUP00009,DPT008,2025-01-20,10447.82,Bank Transfer,Completed,Monday,0,0,0
PAY0000456,INV0000492,SUP00119,DPT012,2024-02-07,11537.12,Bank Transfer,Completed,Wednesday,0,0,0
PAY0000457,INV0000493,SUP00212,DPT012,2025-01-22,14582.35,Bank Transfer,Completed,Wednesday,0,0,0
PAY0000458,INV0000494,SUP00030,DPT006,2024-07-31,10688.4,Bank Transfer,Completed,Wednesday,0,0,0
PAY0000459,INV0000495,SUP00005,DPT002,2024-04-20,4667.71,Bank Transfer,Completed,Saturday,1,0,0
PAY0000460,INV0000496,SUP00093,DPT012,2024-06-01,705.92,Cash,Completed,Saturday,1,1,0
PAY0000461,INV0000497,SUP00003,DPT005,2024-03-25,1620.34,Cash,Completed,Monday,0,1,0
PAY0000462,INV0000498,SUP00213,DPT001,2024-12-23,21873.09,Bank Transfer,Completed,Monday,0,0,0
PAY0000463,INV0000499,SUP00180,DPT001,2025-01-22,2230.91,Check,Completed,Wednesday,0,0,0
PAY0000464,INV0000500,SUP00020,DPT005,2024-11-02,5465.2,Bank Transfer,Completed,Saturday,1,0,0
PAY0000465,INV0000501,SUP00009,DPT009,2024-05-13,6368.76,Bank Transfer,Completed,Monday,0,0,0
PAY0000466,INV0000502,SUP00149,DPT011,2024-08-07,1242.07,Bank Transfer,Pending,Wednesday,0,0,1
PAY0000467,INV0000503,SUP00065,DPT011,2024-11-29,8868.24,Bank Transfer,Completed,Friday,0,0,0
PAY0000468,INV0000504,SUP00005,DPT005,2024-02-22,34493.64,Bank Transfer,Completed,Thursday,0,0,0
PAY0000469,INV0000505,SUP00178,DPT012,2024-09-16,5875.35,Bank Transfer,Pending,Monday,0,0,1
PAY0000470,INV0000506,SUP00013,DPT002,2024-05-07,4416.94,Bank Transfer,Completed,Tuesday,0,0,0
PAY0000471,INV0000507,SUP00258,DPT001,2024-11-16,1557.06,Bank Transfer,Completed,Saturday,1,0,0
PAY0000472,INV0000508,SUP00220,DPT001,2024-12-18,4312.03,Bank Transfer,Completed,Wednesday,0,0,0
PAY0000473,INV0000509,SUP00010,DPT009,2024-04-28,11109.17,Bank Transfer,Completed,Sunday,1,0,0
PAY0000474,INV0000510,SUP00009,DPT011,2024-04-17,5881.97,Bank Transfer,Completed,Wednesday,0,0,0
PAY0000475,INV0000511,SUP00020,DPT009,2024-06-13,3614.92,Bank Transfer,Completed,Thursday,0,0,0
