po_id,supplier_id,department_id,po_date,po_amount,approval_status,buyer
PO0000348,SUP00286,DPT002,2024-08-05,2290.24,Pending,Buyer_F
PO0000349,SUP00006,DPT012,2024-11-04,10592.69,Approved,Buyer_E
PO0000350,SUP00100,DPT012,2024-08-24,1575.15,Approved,Buyer_E
PO0000351,SUP00013,DPT003,2024-08-28,3036.47,Approved,Buyer_D
PO0000352,SUP00109,DPT003,2024-02-22,21915.93,Approved,Buyer_D
PO0000353,SUP00021,DPT005,2024-06-20,12890.05,Approved,Buyer_A
PO0000354,SUP00179,DPT003,2024-05-02,5506.2,Approved,Buyer_E
PO0000355,SUP00008,DPT012,2024-10-06,8252.79,Pending,Buyer_E
PO0000356,SUP00265,DPT002,2024-01-15,5205.8,Pending,Buyer_A
PO0000357,SUP00030,DPT003,2024-01-07,7615.97,Approved,Buyer_D
PO0000358,SUP00177,DPT004,2024-07-05,3782.68,Approved,Buyer_C
PO0000359,SUP00232,DPT001,2024-11-21,4535.82,Approved,Buyer_D
PO0000360,SUP00320,DPT003,2024-11-29,4399.83,Approved,Buyer_E
PO0000361,SUP00008,DPT010,2024-07-17,3921.15,Approved,Buyer_B
PO0000362,SUP00010,DPT002,2024-05-24,23015.22,Approved,Buyer_F
PO0000363,SUP00009,DPT005,2024-04-01,17502.82,Approved,Buyer_C
PO0000364,SUP00009,DPT004,2024-11-27,3189.56,Approved,Buyer_D
PO0000365,SUP00074,DPT002,2024-03-02,2454.32,Approved,Buyer_A
PO0000366,SUP00317,DPT001,2024-02-12,6923.82,Approved,Buyer_A
PO0000367,SUP00315,DPT003,2024-06-19,69932.63,Approved,Buyer_B
PO0000368,SUP00041,DPT001,2024-05-11,2899.5,Approved,Buyer_F
PO0000369,SUP00108,DPT003,2024-06-15,6896.54,Approved,Buyer_B
PO0000370,SUP00238,DPT009,2024-10-29,8854.85,Approved,Buyer_C
PO0000371,SUP00281,DPT007,2024-03-31,7268.88,Approved,Buyer_F
PO0000372,SUP00007,DPT011,2024-10-20,5124.51,Approved,Buyer_B
PO0000373,SUP00042,DPT004,2024-03-11,25721.44,Approved,Buyer_E
PO0000374,SUP00222,DPT007,2024-04-18,12764.95,Approved,Buyer_A
PO0000375,SUP00010,DPT007,2024-01-02,18879.0,Pending,Buyer_A
PO0000376,SUP00024,DPT002,2024-08-15,14608.81,Approved,Buyer_A
PO0000377,SUP00312,DPT003,2024-10-14,19810.12,Approved,Buyer_A
PO0000378,SUP00312,DPT005,2024-10-23,39513.82,Approved,Buyer_D
PO0000379,SUP00265,DPT009,2024-02-26,30670.11,Rejected,Buyer_A
PO0000380,SUP00202,DPT004,2024-09-13,82851.4,Approved,Buyer_D
PO0000381,SUP00009,DPT002,2024-02-17,27373.79,Approved,Buyer_D
PO0000382,SUP00012,DPT012,2024-07-29,4148.71,Approved,Buyer_B
PO0000383,SUP00053,DPT001,2024-08-23,18907.46,Pending,Buyer_A
PO0000384,SUP00061,DPT011,2024-02-21,16488.78,Approved,Buyer_A
PO0000385,SUP00030,DPT009,2024-02-07,55287.1,Approved,Buyer_A
PO0000386,SUP00106,DPT009,2024-01-25,3080.48,Pending,Buyer_D
PO0000387,SUP00021,DPT009,2024-08-25,14156.81,Approved,Buyer_F
PO0000388,SUP00173,DPT002,2024-07-24,4100.77,Approved,Buyer_C
PO0000389,SUP00013,DPT006,2024-02-09,13528.38,Rejected,Buyer_D
PO0000390,SUP00013,DPT008,2024-06-16,6537.13,Approved,Buyer_B
PO0000391,SUP00005,DPT008,2024-09-23,13088.23,Approved,Buyer_A
PO0000392,SUP00007,DPT003,2024-03-20,1977.64,Pending,Buyer_B
PO0000393,SUP00232,DPT002,2024-07-21,17912.01,Approved,Buyer_C
PO0000394,SUP00024,DPT003,2024-04-08,9957.28,Approved,Buyer_F
PO0000395,SUP00008,DPT004,2024-03-28,9435.11,Approved,Buyer_B
PO0000396,SUP00179,DPT005,2024-05-11,56967.05,Approved,Buyer_F
PO0000397,SUP00057,DPT009,2024-04-27,5527.64,Approved,Buyer_D
PO0000398,SUP00001,DPT008,2024-06-14,11410.23,Approved,Buyer_C
PO0000399,SUP00012,DPT007,2024-03-09,8957.72,Approved,Buyer_D
PO0000400,SUP00006,DPT002,2024-05-10,9877.74,Approved,Buyer_E
PO0000401,SUP00117,DPT004,2024-07-27,74742.48,Approved,Buyer_E
PO0000402,SUP00010,DPT003,2024-05-09,8636.97,Approved,Buyer_F
PO0000403,SUP00003,DPT002,2024-08-07,4594.98,Approved,Buyer_D
PO0000404,SUP00002,DPT001,2024-02-08,52622.7,Approved,Buyer_A
PO0000405,SUP00074,DPT003,2024-02-16,5956.93,Approved,Buyer_C
PO0000406,SUP00001,DPT002,2024-10-16,1627.53,Approved,Buyer_F
PO0000407,SUP00231,DPT005,2024-06-03,3862.83,Approved,Buyer_B
PO0000408,SUP00006,DPT001,2024-07-23,2329.51,Approved,Buyer_C
PO0000409,SUP00088,DPT003,2024-09-04,1339.48,Approved,Buyer_D
PO0000410,SUP00024,DPT001,2024-02-18,5636.31,Rejected,Buyer_D
PO0000411,SUP00024,DPT006,2024-11-21,7553.63,Approved,Buyer_F
PO0000412,SUP00003,DPT005,2024-05-21,26384.39,Approved,Buyer_D
PO0000413,SUP00204,DPT003,2024-10-25,15205.33,Approved,Buyer_A
PO0000414,SUP00257,DPT002,2024-05-19,14528.02,Approved,Buyer_B
PO0000415,SUP00001,DPT011,2024-05-15,3316.91,Approved,Buyer_D
PO0000416,SUP00006,DPT005,2024-07-20,19632.34,Approved,Buyer_E
PO0000417,SUP00264,DPT007,2024-03-04,32572.8,Approved,Buyer_D
PO0000418,SUP00055,DPT005,2024-07-22,12022.93,Approved,Buyer_E
PO0000419,SUP00005,DPT009,2024-11-25,12363.67,Approved,Buyer_B
PO0000420,SUP00007,DPT010,2024-08-04,2287.71,Approved,Buyer_A
PO0000421,SUP00120,DPT003,2024-01-24,23258.73,Approved,Buyer_F
PO0000422,SUP00158,DPT007,2024-08-21,48090.05,Approved,Buyer_D
PO0000423,SUP00084,DPT002,2024-01-12,11191.98,Approved,Buyer_E
PO0000424,SUP00293,DPT006,2024-02-04,4472.23,Pending,Buyer_F
PO0000425,SUP00029,DPT004,2024-04-05,6891.23,Approved,Buyer_B
PO0000426,SUP00010,DPT001,2024-04-12,5321.87,Approved,Buyer_F
PO0000427,SUP00027,DPT011,2024-01-02,5650.79,Approved,Buyer_C
PO0000428,SUP00016,DPT010,2024-01-06,15490.51,Approved,Buyer_D
PO0000429,SUP00008,DPT003,2024-09-21,10715.69,Approved,Buyer_C
PO0000430,SUP00002,DPT012,2024-06-01,22113.35,Approved,Buyer_B
PO0000431,SUP00015,DPT003,2024-03-07,11741.71,Approved,Buyer_F
PO0000432,SUP00150,DPT004,2024-05-23,3414.93,Pending,Buyer_C
PO0000433,SUP00001,DPT010,2024-08-20,4911.37,Approved,Buyer_A
PO0000434,SUP00024,DPT003,2024-09-02,4615.42,Approved,Buyer_A
PO0000435,SUP00110,DPT004,2024-04-06,6724.61,Approved,Buyer_F
PO0000436,SUP00091,DPT007,2024-02-25,48762.35,Approved,Buyer_E
PO0000437,SUP00189,DPT002,2024-11-17,57233.78,Approved,Buyer_D
PO0000438,SUP00209,DPT004,2024-07-30,18706.03,Pending,Buyer_E
PO0000439,SUP00150,DPT003,2024-11-25,9124.91,Approved,Buyer_D
PO0000440,SUP00004,DPT007,2024-04-12,2076.31,Approved,Buyer_F
PO0000441,SUP00027,DPT002,2024-02-07,10097.15,Approved,Buyer_A
PO0000442,SUP00087,DPT002,2024-05-07,3677.52,Approved,Buyer_A
PO0000443,SUP00009,DPT007,2024-04-19,41378.71,Approved,Buyer_E
PO0000444,SUP00002,DPT002,2024-08-28,1626.03,Approved,Buyer_F
PO0000445,SUP00008,DPT004,2024-08-27,11902.27,Approved,Buyer_D
PO0000446,SUP00025,DPT007,2024-01-24,3380.44,Approved,Buyer_F
PO0000447,SUP00021,DPT008,2024-07-15,8026.35,Approved,Buyer_C
PO0000448,SUP00006,DPT001,2024-04-24,15773.21,Approved,Buyer_E
PO0000449,SUP00217,DPT010,2024-07-24,22515.71,Approved,Buyer_D
PO0000450,SUP00277,DPT008,2024-05-11,7625.93,Approved,Buyer_F
PO0000451,SUP00007,DPT003,2024-06-29,17347.72,Approved,Buyer_D
PO0000452,SUP00279,DPT008,2024-08-27,4177.76,Approved,Buyer_C
PO0000453,SUP00001,DPT008,2024-04-08,10358.25,Approved,Buyer_B
PO0000454,SUP00276,DPT006,2024-03-07,22075.14,Approved,Buyer_B
PO0000455,SUP00292,DPT005,2024-08-24,11294.82,Approved,Buyer_A
PO0000456,SUP00001,DPT008,2024-11-13,4772.65,Approved,Buyer_A
PO0000457,SUP00181,DPT012,2024-05-28,6130.05,Approved,Buyer_D
PO0000458,SUP00303,DPT005,2024-11-30,22374.03,Approved,Buyer_A
PO0000459,SUP00265,DPT009,2024-03-02,2719.37,Approved,Buyer_C
PO0000460,SUP00303,DPT008,2024-10-01,3151.66,Approved,Buyer_A
PO0000461,SUP00055,DPT010,2024-11-27,14788.26,Approved,Buyer_A
PO0000462,SUP00003,DPT011,2024-04-10,5223.15,Approved,Buyer_E
PO0000463,SUP00232,DPT002,2024-02-19,1894.94,Approved,Buyer_A
PO0000464,SUP00093,DPT002,2024-08-10,31282.64,Approved,Buyer_C
PO0000465,SUP00093,DPT005,2024-10-18,2698.36,Approved,Buyer_B
PO0000466,SUP00022,DPT004,2024-01-28,6638.03,Approved,Buyer_A
PO0000467,SUP00068,DPT005,2024-08-02,4361.1,Approved,Buyer_B
PO0000468,SUP00006,DPT009,2024-10-18,6016.83,Approved,Buyer_A
PO0000469,SUP00167,DPT011,2024-01-11,3345.53,Approved,Buyer_A
PO0000470,SUP00003,DPT004,2024-06-21,16552.28,Pending,Buyer_D
PO0000471,SUP00161,DPT007,2024-01-26,9052.75,Rejected,Buyer_A
PO0000472,SUP00231,DPT002,2024-02-29,21669.34,Approved,Buyer_F
PO0000473,SUP00027,DPT005,2024-06-11,4406.48,Pending,Buyer_C
PO0000474,SUP00031,DPT001,2024-04-19,68392.73,Approved,Buyer_C
PO0000475,SUP00011,DPT004,2024-01-29,1206.35,Approved,Buyer_F
PO0000476,SUP00302,DPT005,2024-09-25,1660.49,Pending,Buyer_E
PO0000477,SUP00163,DPT008,2024-03-08,46774.1,Approved,Buyer_C
PO0000478,SUP00017,DPT006,2024-10-18,13017.39,Approved,Buyer_F
PO0000479,SUP00006,DPT003,2024-02-29,11400.2,Approved,Buyer_D
PO0000480,SUP00008,DPT001,2024-06-23,12472.42,Approved,Buyer_E
PO0000481,SUP00026,DPT001,2024-08-31,14345.73,Pending,Buyer_F
PO0000482,SUP00287,DPT012,2024-06-09,10935.48,Approved,Buyer_E
PO0000483,SUP00164,DPT011,2024-05-19,3084.35,Approved,Buyer_D
PO0000484,SUP00008,DPT003,2024-09-08,18364.8,Approved,Buyer_D
PO0000485,SUP00238,DPT002,2024-01-04,15688.42,Approved,Buyer_D
PO0000486,SUP00018,DPT004,2024-10-03,33807.27,Approved,Buyer_F
PO0000487,SUP00233,DPT007,2024-08-19,47298.84,Pending,Buyer_E
PO0000488,SUP00008,DPT003,2024-09-13,11276.5,Approved,Buyer_B
PO0000489,SUP00096,DPT001,2024-05-21,2374.28,Pending,Buyer_A
PO0000490,SUP00277,DPT004,2024-05-08,47692.19,Approved,Buyer_E
PO0000491,SUP00009,DPT002,2024-07-10,2927.34,Approved,Buyer_C
PO0000492,SUP00139,DPT003,2024-08-03,11361.26,Approved,Buyer_C
PO0000493,SUP00313,DPT002,2024-11-05,6268.34,Approved,Buyer_F
PO0000494,SUP00005,DPT006,2024-10-14,5267.83,Approved,Buyer_A
PO0000495,SUP00003,DPT005,2024-01-19,17401.3,Approved,Buyer_A
PO0000496,SUP00128,DPT003,2024-02-20,10347.08,Approved,Buyer_E
PO0000497,SUP00014,DPT005,2024-11-13,13537.81,Pending,Buyer_F
PO0000498,SUP00003,DPT004,2024-05-10,3584.28,Approved,Buyer_E
PO0000499,SUP00027,DPT009,2024-07-13,6808.49,Approved,Buyer_F
PO0000500,SUP00175,DPT011,2024-01-19,3753.58,Approved,Buyer_F
PO0000501,SUP00010,DPT002,2024-02-05,6640.41,Approved,Buyer_E
PO0000502,SUP00013,DPT010,2024-05-16,7195.69,Approved,Buyer_F
PO0000503,SUP00229,DPT007,2024-08-28,51241.46,Approved,Buyer_C
PO0000504,SUP00037,DPT007,2024-09-15,6251.72,Approved,Buyer_E
PO0000505,SUP00228,DPT003,2024-10-26,967.2,Approved,Buyer_A
PO0000506,SUP00024,DPT003,2024-03-07,32698.73,Approved,Buyer_D
PO0000507,SUP00293,DPT001,2024-03-08,12698.76,Approved,Buyer_B
PO0000508,SUP00114,DPT012,2024-06-30,7108.1,Approved,Buyer_F
PO0000509,SUP00004,DPT006,2024-07-02,5233.23,Approved,Buyer_C
PO0000510,SUP00253,DPT004,2024-01-13,3143.44,Approved,Buyer_B
PO0000511,SUP00029,DPT005,2024-05-29,56277.39,Approved,Buyer_D
PO0000512,SUP00005,DPT001,2024-10-27,8534.27,Approved,Buyer_A
PO0000513,SUP00006,DPT002,2024-02-24,1425.46,Approved,Buyer_A
PO0000514,SUP00136,DPT006,2024-10-01,11245.69,Approved,Buyer_C
PO0000515,SUP00002,DPT005,2024-05-29,27069.74,Pending,Buyer_D
PO0000516,SUP00010,DPT009,2024-06-24,9475.21,Approved,Buyer_D
PO0000517,SUP00005,DPT006,2024-08-02,3289.22,Approved,Buyer_A
PO0000518,SUP00024,DPT006,2024-08-24,3007.68,Pending,Buyer_E
PO0000519,SUP00021,DPT009,2024-08-01,3237.9,Approved,Buyer_A
PO0000520,SUP00038,DPT001,2024-02-04,37110.6,Rejected,Buyer_E
PO0000521,SUP00010,DPT007,2024-04-08,7542.7,Approved,Buyer_A
PO0000522,SUP00002,DPT007,2024-10-10,1512.13,Approved,Buyer_A
PO0000523,SUP00093,DPT003,2024-01-14,11898.1,Approved,Buyer_D
PO0000524,SUP00017,DPT002,2024-08-27,9330.43,Approved,Buyer_E
PO0000525,SUP00115,DPT002,2024-06-23,5172.46,Approved,Buyer_E
PO0000526,SUP00004,DPT002,2024-02-10,2920.74,Approved,Buyer_D
PO0000527,SUP00001,DPT005,2024-02-11,2796.45,Approved,Buyer_B
PO0000528,SUP00009,DPT002,2024-11-24,24019.8,Approved,Buyer_F
PO0000529,SUP00025,DPT006,2024-01-11,10378.72,Approved,Buyer_A
PO0000530,SUP00019,DPT001,2024-01-08,13077.44,Rejected,Buyer_C
PO0000531,SUP00209,DPT001,2024-01-06,10350.18,Approved,Buyer_E
PO0000532,SUP00018,DPT003,2024-07-29,11245.11,Approved,Buyer_D
PO0000533,SUP00043,DPT002,2024-11-06,5072.58,Approved,Buyer_E
PO0000534,SUP00081,DPT012,2024-02-27,6595.68,Approved,Buyer_E
PO0000535,SUP00001,DPT003,2024-09-23,25975.57,Pending,Buyer_F
PO0000536,SUP00034,DPT002,2024-08-28,33342.57,Approved,Buyer_D
PO0000537,SUP00014,DPT002,2024-03-17,2387.28,Approved,Buyer_E
PO0000538,SUP00022,DPT003,2024-01-24,6579.68,Approved,Buyer_A
PO0000539,SUP00004,DPT006,2024-06-12,18756.31,Approved,Buyer_B
PO0000540,SUP00192,DPT009,2024-01-28,53214.16,Approved,Buyer_A
PO0000541,SUP00287,DPT003,2024-02-08,48144.37,Rejected,Buyer_B
PO0000542,SUP00001,DPT006,2024-06-05,3656.43,Approved,Buyer_A
PO0000543,SUP00085,DPT004,2024-09-30,28999.86,Approved,Buyer_E
PO0000544,SUP00181,DPT009,2024-11-28,8592.43,Approved,Buyer_C
PO0000545,SUP00010,DPT005,2024-07-29,23026.86,Approved,Buyer_C
PO0000546,SUP00195,DPT003,2024-04-02,17823.6,Approved,Buyer_D
PO0000547,SUP00104,DPT007,2024-04-19,2289.38,Approved,Buyer_C
PO0000548,SUP00279,DPT009,2024-07-24,14044.33,Approved,Buyer_D
PO0000549,SUP00309,DPT004,2024-02-28,22152.3,Pending,Buyer_A
PO0000550,SUP00002,DPT012,2024-06-22,7941.4,Approved,Buyer_E
PO0000551,SUP00024,DPT010,2024-09-14,6333.98,Approved,Buyer_F
PO0000552,SUP00053,DPT002,2024-10-09,1683.0,Approved,Buyer_A
PO0000553,SUP00005,DPT009,2024-01-20,16052.46,Approved,Buyer_A
PO0000554,SUP00014,DPT006,2024-04-06,9984.09,Approved,Buyer_A
PO0000555,SUP00313,DPT005,2024-03-26,3222.19,Approved,Buyer_D
PO0000556,SUP00001,DPT005,2024-07-04,5849.78,Approved,Buyer_E
PO0000557,SUP00025,DPT010,2024-03-03,9456.93,Approved,Buyer_E
PO0000558,SUP00228,DPT006,2024-11-14,4634.87,Pending,Buyer_E
PO0000559,SUP00012,DPT005,2024-11-03,8124.81,Pending,Buyer_D
PO0000560,SUP00028,DPT001,2024-04-21,1408.2,Approved,Buyer_E
PO0000561,SUP00308,DPT004,2024-05-16,31238.97,Approved,Buyer_B
PO0000562,SUP00027,DPT011,2024-05-27,8233.03,Approved,Buyer_E
PO0000563,SUP00005,DPT007,2024-01-15,2699.03,Approved,Buyer_B
PO0000564,SUP00002,DPT001,2024-10-24,692.49,Approved,Buyer_F
PO0000565,SUP00288,DPT010,2024-09-18,22677.65,Approved,Buyer_A
PO0000566,SUP00009,DPT009,2024-04-21,14158.8,Approved,Buyer_F
PO0000567,SUP00030,DPT005,2024-07-02,10003.45,Pending,Buyer_C
PO0000568,SUP00003,DPT001,2024-05-07,19218.87,Rejected,Buyer_D
PO0000569,SUP00022,DPT005,2024-03-17,19166.1,Approved,Buyer_A
PO0000570,SUP00279,DPT001,2024-04-11,9842.23,Rejected,Buyer_B
PO0000571,SUP00030,DPT003,2024-02-05,6284.15,Approved,Buyer_F
PO0000572,SUP00303,DPT006,2024-09-28,5339.35,Approved,Buyer_A
PO0000573,SUP00009,DPT011,2024-08-07,12344.21,Approved,Buyer_B
PO0000574,SUP00030,DPT003,2024-11-07,32762.22,Approved,Buyer_D
PO0000575,SUP00238,DPT010,2024-01-03,7310.72,Approved,Buyer_E
PO0000576,SUP00025,DPT011,2024-07-06,35471.24,Approved,Buyer_C
PO0000577,SUP00010,DPT001,2024-07-27,11768.16,Approved,Buyer_A
PO0000578,SUP00235,DPT002,2024-11-27,11857.2,Pending,Buyer_A
PO0000579,SUP00019,DPT007,2024-05-10,89779.28,Approved,Buyer_F
PO0000580,SUP00044,DPT008,2024-02-17,42305.75,Approved,Buyer_B
PO0000581,SUP00307,DPT004,2024-01-05,43417.13,Approved,Buyer_D
PO0000582,SUP00007,DPT006,2024-06-13,3649.65,Approved,Buyer_F
PO0000583,SUP00010,DPT006,2024-02-28,72560.97,Approved,Buyer_C
PO0000584,SUP00002,DPT008,2024-02-17,7463.53,Approved,Buyer_A
PO0000585,SUP00019,DPT007,2024-02-19,6454.34,Approved,Buyer_E
PO0000586,SUP00007,DPT001,2024-04-02,935.19,Pending,Buyer_E
PO0000587,SUP00132,DPT002,2024-02-08,11229.4,Approved,Buyer_D
PO0000588,SUP00006,DPT002,2024-06-11,2742.56,Approved,Buyer_F
PO0000589,SUP00129,DPT011,2024-08-07,12188.57,Approved,Buyer_E
PO0000590,SUP00009,DPT011,2024-04-06,2536.23,Pending,Buyer_E
PO0000591,SUP00015,DPT009,2024-02-15,48908.17,Approved,Buyer_C
PO0000592,SUP00015,DPT001,2024-07-10,14066.82,Pending,Buyer_A
PO0000593,SUP00153,DPT005,2024-01-29,79211.09,Approved,Buyer_E
PO0000594,SUP00026,DPT002,2024-09-04,2913.11,Approved,Buyer_F
PO0000595,SUP00016,DPT003,2024-05-08,38146.12,Approved,Buyer_E
PO0000596,SUP00234,DPT002,2024-05-17,1335.8,Approved,Buyer_D
PO0000597,SUP00068,DPT009,2024-03-24,9977.38,Approved,Buyer_E
PO0000598,SUP00008,DPT002,2024-04-04,4308.64,Approved,Buyer_B
PO0000599,SUP00262,DPT006,2024-02-18,5177.32,Approved,Buyer_A
PO0000600,SUP00014,DPT012,2024-07-05,4834.36,Approved,Buyer_D
PO0000601,SUP00002,DPT007,2024-02-18,3246.34,Approved,Buyer_F
PO0000602,SUP00029,DPT001,2024-08-15,2299.19,Approved,Buyer_A
PO0000603,SUP00005,DPT011,2024-03-26,5206.03,Approved,Buyer_A
PO0000604,SUP00008,DPT006,2024-07-08,9099.99,Approved,Buyer_E
PO0000605,SUP00171,DPT004,2024-06-28,25943.97,Approved,Buyer_C
PO0000606,SUP00005,DPT006,2024-07-31,10887.28,Pending,Buyer_F
PO0000607,SUP00207,DPT010,2024-09-10,26017.9,Approved,Buyer_C
PO0000608,SUP00283,DPT004,2024-07-06,1847.93,Approved,Buyer_D
PO0000609,SUP00088,DPT005,2024-10-12,5255.5,Approved,Buyer_A
PO0000610,SUP00150,DPT004,2024-03-27,16498.17,Approved,Buyer_F
PO0000611,SUP00152,DPT001,2024-09-08,11420.79,Approved,Buyer_B
PO0000612,SUP00316,DPT009,2024-04-24,3424.89,Approved,Buyer_C
PO0000613,SUP00014,DPT001,2024-07-29,20621.08,Pending,Buyer_D
PO0000614,SUP00006,DPT004,2024-06-13,4763.45,Approved,Buyer_F
PO0000615,SUP00037,DPT003,2024-10-31,3724.31,Approved,Buyer_E
PO0000616,SUP00045,DPT003,2024-03-31,13186.49,Approved,Buyer_E
PO0000617,SUP00006,DPT004,2024-06-23,8153.23,Approved,Buyer_A
PO0000618,SUP00092,DPT006,2024-02-25,4803.44,Approved,Buyer_A
PO0000619,SUP00001,DPT003,2024-07-31,4643.07,Approved,Buyer_E
PO0000620,SUP00278,DPT002,2024-01-13,2779.99,Approved,Buyer_F
PO0000621,SUP00009,DPT010,2024-05-17,5454.8,Approved,Buyer_D
PO0000622,SUP00002,DPT012,2024-01-04,24343.24,Approved,Buyer_F
PO0000623,SUP00004,DPT004,2024-04-19,10348.02,Approved,Buyer_B
PO0000624,SUP00008,DPT003,2024-06-11,21133.06,Approved,Buyer_C
PO0000625,SUP00009,DPT001,2024-04-21,13576.13,Approved,Buyer_B
PO0000626,SUP00002,DPT001,2024-05-09,4392.94,Approved,Buyer_E
PO0000627,SUP00010,DPT004,2024-02-19,1557.53,Approved,Buyer_E
PO0000628,SUP00007,DPT011,2024-08-27,3207.17,Approved,Buyer_B
PO0000629,SUP00018,DPT008,2024-09-23,4141.3,Pending,Buyer_F
PO0000630,SUP00018,DPT003,2024-06-01,3833.05,Approved,Buyer_A
PO0000631,SUP00014,DPT012,2024-01-19,21612.34,Approved,Buyer_E
PO0000632,SUP00013,DPT004,2024-01-21,21388.07,Approved,Buyer_B
PO0000633,SUP00003,DPT003,2024-08-14,74004.39,Approved,Buyer_E
PO0000634,SUP00001,DPT004,2024-11-07,3775.46,Approved,Buyer_C
PO0000635,SUP00007,DPT002,2024-10-16,40032.56,Approved,Buyer_B
PO0000636,SUP00177,DPT010,2024-05-15,39785.87,Approved,Buyer_A
PO0000637,SUP00315,DPT003,2024-06-15,6423.61,Approved,Buyer_D
PO0000638,SUP00278,DPT006,2024-02-24,13011.06,Approved,Buyer_A
PO0000639,SUP00030,DPT003,2024-01-24,28021.67,Approved,Buyer_C
PO0000640,SUP00044,DPT011,2024-09-13,7639.41,Approved,Buyer_F
PO0000641,SUP00011,DPT006,2024-05-23,7069.95,Pending,Buyer_F
PO0000642,SUP00187,DPT004,2024-06-15,4327.14,Approved,Buyer_C
PO0000643,SUP00182,DPT002,2024-04-24,765.07,Approved,Buyer_E
PO0000644,SUP00229,DPT011,2024-04-14,8694.72,Rejected,Buyer_E
PO0000645,SUP00259,DPT005,2024-11-26,3984.35,Approved,Buyer_D
PO0000646,SUP00023,DPT003,2024-09-30,2764.6,Pending,Buyer_B
PO0000647,SUP00183,DPT010,2024-08-19,12359.64,Approved,Buyer_E
PO0000648,SUP00206,DPT001,2024-05-10,1898.25,Approved,Buyer_A
PO0000649,SUP00011,DPT003,2024-08-29,18143.72,Pending,Buyer_D
PO0000650,SUP00279,DPT005,2024-04-23,13142.41,Approved,Buyer_E
PO0000651,SUP00004,DPT003,2024-06-21,5430.61,Approved,Buyer_D
PO0000652,SUP00317,DPT004,2024-02-18,7605.98,Approved,Buyer_C
PO0000653,SUP00185,DPT002,2024-08-25,2464.59,Approved,Buyer_C
PO0000654,SUP00004,DPT002,2024-01-21,17160.04,Approved,Buyer_C
PO0000655,SUP00118,DPT001,2024-08-30,9772.86,Approved,Buyer_E
PO0000656,SUP00002,DPT002,2024-07-21,10528.59,Approved,Buyer_F
PO0000657,SUP00185,DPT011,2024-01-23,13385.01,Approved,Buyer_E
PO0000658,SUP00202,DPT005,2024-06-18,4262.39,Pending,Buyer_B
PO0000659,SUP00086,DPT004,2024-03-15,1773.91,Rejected,Buyer_A
PO0000660,SUP00236,DPT003,2024-06-08,21106.12,Approved,Buyer_C
PO0000661,SUP00004,DPT007,2024-01-05,16134.55,Approved,Buyer_F
PO0000662,SUP00010,DPT002,2024-08-29,4744.02,Approved,Buyer_D
PO0000663,SUP00021,DPT003,2024-06-19,12199.01,Approved,Buyer_B
PO0000664,SUP00002,DPT006,2024-05-01,28508.95,Approved,Buyer_A
PO0000665,SUP00025,DPT004,2024-10-20,25303.57,Approved,Buyer_B
PO0000666,SUP00009,DPT009,2024-08-04,4607.5,Pending,Buyer_E
PO0000667,SUP00019,DPT010,2024-07-23,1828.48,Approved,Buyer_E
PO0000668,SUP00022,DPT009,2024-06-16,2170.66,Approved,Buyer_C
PO0000669,SUP00249,DPT002,2024-08-22,5932.93,Pending,Buyer_C
PO0000670,SUP00009,DPT001,2024-11-06,34972.49,Approved,Buyer_B
PO0000671,SUP00258,DPT002,2024-07-21,3911.02,Approved,Buyer_F
PO0000672,SUP00022,DPT009,2024-02-27,4463.43,Approved,Buyer_C
PO0000673,SUP00013,DPT011,2024-08-15,4372.49,Rejected,Buyer_E
PO0000674,SUP00030,DPT011,2024-01-25,4761.27,Approved,Buyer_C
PO0000675,SUP00022,DPT003,2024-04-14,8012.62,Approved,Buyer_D
PO0000676,SUP00009,DPT009,2024-11-03,2252.85,Rejected,Buyer_D
PO0000677,SUP00030,DPT005,2024-09-25,23965.25,Approved,Buyer_C
PO0000678,SUP00005,DPT009,2024-10-29,7010.6,Approved,Buyer_F
PO0000679,SUP00015,DPT005,2024-04-28,96677.36,Approved,Buyer_C
PO0000680,SUP00064,DPT002,2024-08-16,2505.96,Approved,Buyer_E
PO0000681,SUP00021,DPT001,2024-08-22,39730.17,Approved,Buyer_F
PO0000682,SUP00217,DPT011,2024-03-23,32576.47,Approved,Buyer_C
PO0000683,SUP00009,DPT004,2024-11-11,5368.57,Approved,Buyer_B
PO0000684,SUP00303,DPT003,2024-11-20,5458.56,Approved,Buyer_F
PO0000685,SUP00193,DPT003,2024-02-06,3225.05,Approved,Buyer_E
PO0000686,SUP00301,DPT003,2024-09-13,3262.27,Approved,Buyer_E
PO0000687,SUP00225,DPT011,2024-05-29,8098.18,Approved,Buyer_F
PO0000688,SUP00005,DPT001,2024-08-13,8272.53,Approved,Buyer_A
PO0000689,SUP00041,DPT001,2024-07-04,1632.14,Approved,Buyer_F
PO0000690,SUP00006,DPT009,2024-03-15,80298.43,Rejected,Buyer_A
PO0000691,SUP00213,DPT005,2024-02-02,6250.92,Rejected,Buyer_A
PO0000692,SUP00075,DPT001,2024-06-20,8652.58,Approved,Buyer_B
PO0000693,SUP00009,DPT001,2024-10-07,4331.9,Pending,Buyer_A
PO0000694,SUP00279,DPT002,2024-10-02,6204.25,Approved,Buyer_A
PO0000695,SUP00004,DPT002,2024-04-02,5665.34,Approved,Buyer_A
